,User-ID,User-City,User-Country,User-Age
35729,207323,pymouth," usa""",
44429,256165,quad cities," usa""",19.0
12722,73144,quad cities," usa""",25.0
45722,263829,quaker hill," usa""",35.0
36655,212057,quakertown," usa""",29.0
17609,101925,quakertown," usa""",33.0
31350,180801,quakertown," usa""",36.0
16459,95024,quakertown," usa""",
33125,191803,quakertown," usa""",
24025,138307,quantico," usa""",24.0
24567,141338,quantico," usa""",
30791,177398,quarryville," usa""",45.0
34630,200983,quarryville," usa""",
1570,9357,quechee," usa""",
45943,265206,quechee," usa""",
8846,51375,queen valley," usa""",63.0
39669,229628,queens," usa""",11.0
2536,15765,queens," usa""",34.0
15615,90391,queens," usa""",41.0
8583,49868,queens," usa""",
18897,109544,queens," usa""",
41852,241815,queens," usa""",
5010,30022,queens village," usa""",37.0
11411,65414,queensbury," usa""",
18316,106064,queensbury," usa""",
27017,155306,queensbury," usa""",
14069,81386,quemado," usa""",
39088,226370,quincy," usa""",21.0
3085,19036,quincy," usa""",25.0
8351,48339,quincy," usa""",26.0
37482,216955,quincy," usa""",33.0
23684,136265,quincy," usa""",38.0
24280,139607,quincy," usa""",47.0
32351,187110,quincy," usa""",73.0
5143,30585,quincy," usa""",
17018,98443,quincy," usa""",
35426,205608,quincy," usa""",
45842,264543,quincy," usa""",
47557,274648,quincy," usa""",
47784,276017,quinton," usa""",38.0
27501,158688,quit," usa""",
40372,233649,quitman," usa""",51.0
16457,95011,racine," usa""",31.0
43498,250849,racine," usa""",43.0
21306,123240,racine," usa""",54.0
25683,147590,racine," usa""",55.0
4941,29546,racine," usa""",
14724,85093,racine," usa""",
28515,164775,racine," usa""",
6544,37800,rackerby," usa""",63.0
28930,167388,radcliff," usa""",20.0
22301,128571,radcliff," usa""",31.0
3663,22332,radcliff," usa""",41.0
22753,131191,radford," usa""",23.0
27855,161026,radford," usa""",26.0
40019,231694,radford," usa""",44.0
2555,15853,radnor," usa""",
13023,74959,raeford," usa""",26.0
30971,178351,raeford," usa""",45.0
1234,7259,raeford," usa""",
19377,112437,ragley," usa""",26.0
47307,272975,rahway," usa""",32.0
14977,86473,rahway," usa""",47.0
3159,19571,rahway," usa""",
25897,148775,rainbow," usa""",71.0
5229,30933,rainier," usa""",
5485,32046,rainier," usa""",
35522,206117,rainier," usa""",
11819,67782,rainsville," usa""",12.0
29810,172030,rainsville," usa""",30.0
33462,193727,raleigh," usa""",14.0
642,3694,raleigh," usa""",16.0
25138,144594,raleigh," usa""",17.0
23308,134283,raleigh," usa""",18.0
27897,161220,raleigh," usa""",20.0
33036,191294,raleigh," usa""",20.0
42695,246263,raleigh," usa""",20.0
24371,140132,raleigh," usa""",21.0
47315,273030,raleigh," usa""",22.0
3770,22936,raleigh," usa""",23.0
4727,28319,raleigh," usa""",23.0
44185,254608,raleigh," usa""",23.0
509,2948,raleigh," usa""",24.0
7586,43633,raleigh," usa""",25.0
21471,124200,raleigh," usa""",25.0
20029,115940,raleigh," usa""",26.0
26706,153475,raleigh," usa""",26.0
39954,231308,raleigh," usa""",26.0
12833,73893,raleigh," usa""",27.0
1159,6871,raleigh," usa""",28.0
19868,115031,raleigh," usa""",28.0
21753,125754,raleigh," usa""",28.0
23785,136812,raleigh," usa""",29.0
24178,139070,raleigh," usa""",30.0
30435,175377,raleigh," usa""",31.0
37671,218125,raleigh," usa""",31.0
10819,62182,raleigh," usa""",32.0
22965,132290,raleigh," usa""",32.0
30082,173552,raleigh," usa""",32.0
27909,161279,raleigh," usa""",33.0
2104,12951,raleigh," usa""",35.0
23800,136925,raleigh," usa""",36.0
24491,140934,raleigh," usa""",37.0
42170,243506,raleigh," usa""",37.0
36123,208899,raleigh," usa""",38.0
32550,188279,raleigh," usa""",39.0
29843,172128,raleigh," usa""",40.0
34745,201740,raleigh," usa""",41.0
31141,179433,raleigh," usa""",42.0
19912,115303,raleigh," usa""",43.0
37268,215793,raleigh," usa""",43.0
40148,232448,raleigh," usa""",44.0
2395,14799,raleigh," usa""",46.0
39552,228945,raleigh," usa""",47.0
13127,75584,raleigh," usa""",50.0
17631,102048,raleigh," usa""",50.0
6746,38832,raleigh," usa""",52.0
42475,245026,raleigh," usa""",53.0
3821,23275,raleigh," usa""",56.0
6050,35182,raleigh," usa""",56.0
6352,36836,raleigh," usa""",56.0
2156,13259,raleigh," usa""",57.0
14503,83637,raleigh," usa""",57.0
21075,121868,raleigh," usa""",60.0
272,1519,raleigh," usa""",61.0
31235,180037,raleigh," usa""",61.0
7135,41200,raleigh," usa""",72.0
350,2063,raleigh," usa""",
1363,8040,raleigh," usa""",
2023,12567,raleigh," usa""",
2188,13551,raleigh," usa""",
3593,21948,raleigh," usa""",
4284,25934,raleigh," usa""",
5475,32023,raleigh," usa""",
6151,35792,raleigh," usa""",
7913,45517,raleigh," usa""",
8832,51316,raleigh," usa""",
10311,59372,raleigh," usa""",
16474,95102,raleigh," usa""",
16981,98304,raleigh," usa""",
19715,114265,raleigh," usa""",
20681,119453,raleigh," usa""",
21532,124524,raleigh," usa""",
21573,124732,raleigh," usa""",
23084,132963,raleigh," usa""",
25328,145612,raleigh," usa""",
26304,151267,raleigh," usa""",
28965,167582,raleigh," usa""",
31989,184591,raleigh," usa""",
32893,190402,raleigh," usa""",
35147,204179,raleigh," usa""",
35412,205517,raleigh," usa""",
35555,206315,raleigh," usa""",
36197,209317,raleigh," usa""",
38485,223022,raleigh," usa""",
38646,223756,raleigh," usa""",
40474,234122,raleigh," usa""",
42525,245259,raleigh," usa""",
43616,251423,raleigh," usa""",
44089,254106,raleigh," usa""",
44582,256892,raleigh," usa""",
45152,260208,raleigh," usa""",
45304,261197,raleigh," usa""",
46534,268434,raleigh," usa""",
10056,57951,ralston," usa""",35.0
14161,81836,ralston," usa""",
33344,192970,ramah," usa""",45.0
21525,124487,ramah," usa""",
4875,29123,ramona," usa""",39.0
32940,190708,ramona," usa""",43.0
32954,190807,ramona," usa""",43.0
6426,37224,ramona," usa""",
19056,110525,ramona," usa""",
29759,171750,ramona," usa""",
30968,178338,ramona," usa""",
35584,206504,ramona," usa""",
22603,130400,ramsey," usa""",19.0
3425,21116,ramsey," usa""",
23624,136011,rancho cordova," usa""",37.0
42675,246167,rancho cordova," usa""",37.0
18691,108306,rancho cordova," usa""",38.0
20912,121035,rancho cordova," usa""",39.0
36847,213151,rancho cordova," usa""",
35882,208058,rancho cucamonga," usa""",35.0
25875,148664,rancho cucamonga," usa""",
29807,172022,rancho cucamonga," usa""",
30354,175066,rancho cucamonga," usa""",
15725,91087,rancho mirage," usa""",70.0
19621,113721,rancho mirage," usa""",
27453,158363,rancho palos verdes," usa""",39.0
34199,198327,rancho palos verdes," usa""",44.0
48120,277919,rancho palos verdes," usa""",
21420,123827,rancho palos veres," usa""",53.0
22185,127929,rancho santa fe," usa""",
42679,246193,rancho santa margarita," usa""",30.0
37111,214860,rancho santa margarita," usa""",31.0
42756,246625,rancho santa margarita," usa""",55.0
37332,216122,rancho santa margarita," usa""",
3648,22241,randallstown," usa""",
36147,209047,randolph," usa""",22.0
20440,118099,randolph," usa""",31.0
38572,223438,randolph," usa""",31.0
2637,16258,randolph," usa""",40.0
44742,257809,randolph," usa""",51.0
42857,247228,randolph," usa""",
11659,66965,ranger," usa""",
41840,241754,ransomville," usa""",16.0
8203,47368,ransomville," usa""",37.0
32255,186570,rantoul," usa""",28.0
2602,16095,rantoul," usa""",35.0
11690,67136,rapid city," usa""",14.0
26500,152394,rapid city," usa""",16.0
42875,247336,rapid city," usa""",20.0
19160,110988,rapid city," usa""",21.0
32453,187762,rapid city," usa""",24.0
9613,55490,rapid city," usa""",25.0
7336,42274,rapid city," usa""",26.0
41158,238056,rapid city," usa""",26.0
4794,28694,rapid city," usa""",36.0
28341,163662,rapid city," usa""",38.0
29225,168900,rapid city," usa""",39.0
34020,197130,rapid city," usa""",39.0
22369,129008,rapid city," usa""",44.0
46235,266893,rapid city," usa""",47.0
26735,153653,rapid city," usa""",50.0
4820,28827,rapid city," usa""",
23090,132982,rapid city," usa""",
25432,146047,rapid city," usa""",
30492,175749,rapid city," usa""",
31209,179849,rapid city," usa""",
34839,202287,rapid city," usa""",
41587,240373,rapid city," usa""",
9107,52811,rapid river," usa""",33.0
23527,135576,ravenna," usa""",
4411,26538,rawlins," usa""",32.0
44794,258107,ray city," usa""",28.0
8165,47157,rayland," usa""",
29097,168227,raymond," usa""",
8855,51441,raymondville," usa""",63.0
19629,113777,rayne," usa""",52.0
41332,238939,raynham," usa""",17.0
10521,60336,raynham," usa""",49.0
47233,272401,raynham," usa""",
8079,46500,raytown," usa""",23.0
1043,6312,raytown," usa""",32.0
23780,136782,reading," usa""",15.0
34086,197644,reading," usa""",19.0
22042,127203,reading," usa""",20.0
36719,212420,reading," usa""",24.0
14979,86481,reading," usa""",29.0
14122,81654,reading," usa""",46.0
17520,101404,reading," usa""",70.0
3131,19384,reading," usa""",
4866,29080,reading," usa""",
11075,63729,reading," usa""",
39735,230011,reading," usa""",
13142,75709,red bank," usa""",26.0
5925,34570,red bank," usa""",33.0
27013,155285,red bank," usa""",46.0
3999,24217,red bank," usa""",
6363,36909,red bank," usa""",
38562,223391,red bluff," usa""",
45709,263732,red creek," usa""",81.0
45906,264972,red lion," usa""",47.0
43581,251231,red lion," usa""",50.0
5459,31944,red lion," usa""",
6070,35281,red lion," usa""",
34436,199750,red lion," usa""",
13640,78682,red oak," usa""",43.0
48064,277691,red springs," usa""",66.0
1131,6761,red wing," usa""",53.0
2248,13881,red wing," usa""",
44219,254859,redd," usa""",
32658,188799,redding," usa""",23.0
5146,30594,redding," usa""",25.0
43564,251140,redding," usa""",25.0
35384,205404,redding," usa""",29.0
28823,166646,redding," usa""",30.0
18008,104312,redding," usa""",31.0
44702,257562,redding," usa""",45.0
42921,247643,redding," usa""",52.0
1463,8695,redding," usa""",
5147,30598,redding," usa""",
6632,38191,redding," usa""",
14500,83625,redding," usa""",
14850,85816,redding," usa""",
19361,112332,redding," usa""",
23251,133893,redding," usa""",
27120,156010,redding," usa""",
30747,177166,redding," usa""",
34204,198342,redding," usa""",
36634,211903,redding," usa""",
38726,224159,redding," usa""",
39181,226840,redding," usa""",
42314,244275,redding," usa""",
27654,159648,redfield," usa""",53.0
21602,124876,redford," usa""",23.0
8666,50303,redford," usa""",37.0
1956,12194,redford," usa""",
42700,246287,redford twp.," usa""",52.0
5578,32524,redington beach," usa""",
935,5741,redlands," usa""",20.0
31310,180540,redlands," usa""",21.0
44645,257182,redlands," usa""",24.0
30327,174920,redlands," usa""",38.0
42297,244172,redlands," usa""",57.0
32993,190996,redlands," usa""",58.0
9660,55725,redlands," usa""",
11812,67729,redlands," usa""",
36129,208929,redlands," usa""",
27702,160009,redmond," usa""",16.0
7840,45136,redmond," usa""",25.0
40423,233867,redmond," usa""",25.0
3975,24111,redmond," usa""",29.0
24536,141201,redmond," usa""",29.0
19738,114378,redmond," usa""",30.0
3458,21274,redmond," usa""",33.0
20117,116313,redmond," usa""",35.0
21996,126992,redmond," usa""",35.0
13740,79269,redmond," usa""",41.0
17189,99268,redmond," usa""",42.0
40285,233196,redmond," usa""",43.0
2982,18395,redmond," usa""",44.0
16446,94971,redmond," usa""",58.0
4371,26346,redmond," usa""",60.0
27376,157864,redmond," usa""",60.0
38763,224333,redmond," usa""",62.0
41496,239870,redmond," usa""",62.0
5382,31591,redmond," usa""",
6821,39284,redmond," usa""",
11195,64298,redmond," usa""",
22174,127854,redmond," usa""",
23038,132707,redmond," usa""",
24341,139909,redmond," usa""",
27594,159216,redmond," usa""",
33824,195975,redmond," usa""",
37837,219086,redmond," usa""",
31386,180985,redondo bch," usa""",
6196,35979,redondo beach," usa""",35.0
45432,261918,redondo beach," usa""",36.0
48040,277556,redondo beach," usa""",42.0
39882,230891,redondo beach," usa""",43.0
30581,176257,redondo beach," usa""",44.0
29470,170224,redondo beach," usa""",46.0
34829,202245,redondo beach," usa""",46.0
41935,242278,redondo beach," usa""",48.0
1229,7228,redondo beach," usa""",
3667,22351,redondo beach," usa""",
5624,32848,redondo beach," usa""",
5734,33459,redondo beach," usa""",
29408,169877,redondo beach," usa""",
31149,179466,redondo beach," usa""",
36023,208549,redondo beach," usa""",
37848,219178,redondo beach," usa""",
41813,241609,redondo beach," usa""",
28950,167494,redwood city," usa""",20.0
10954,62958,redwood city," usa""",23.0
8699,50526,redwood city," usa""",30.0
15368,88852,redwood city," usa""",30.0
23280,134131,redwood city," usa""",44.0
31539,181896,redwood city," usa""",53.0
13817,79838,redwood city," usa""",65.0
2018,12515,redwood city," usa""",
3661,22317,redwood city," usa""",
8162,47150,redwood city," usa""",
10388,59734,redwood city," usa""",
17949,104049,redwood city," usa""",
26212,150706,redwood city," usa""",
25879,148688,redwood valley," usa""",
47897,276685,reeves," usa""",
13575,78300,rego park," usa""",33.0
8341,48287,rego park," usa""",
18807,109050,rego park," usa""",
17193,99299,reidsville," usa""",26.0
10126,58357,reidsville," usa""",40.0
37946,219871,reidsville," usa""",61.0
20365,117655,reinholds," usa""",
34215,198415,reinholds," usa""",
16000,92806,reisterstown," usa""",25.0
16627,95948,remsen," usa""",53.0
39148,226665,remsen," usa""",56.0
27314,157467,remsen," usa""",
2072,12774,reno," usa""",15.0
41793,241524,reno," usa""",16.0
12888,74175,reno," usa""",23.0
11008,63321,reno," usa""",26.0
17673,102335,reno," usa""",29.0
27061,155564,reno," usa""",32.0
39575,229064,reno," usa""",36.0
44754,257893,reno," usa""",36.0
12569,72156,reno," usa""",37.0
19427,112754,reno," usa""",40.0
23560,135768,reno," usa""",46.0
19412,112672,reno," usa""",47.0
39145,226638,reno," usa""",50.0
32077,185236,reno," usa""",52.0
11031,63470,reno," usa""",56.0
898,5501,reno," usa""",
1365,8054,reno," usa""",
1584,9454,reno," usa""",
1804,11181,reno," usa""",
1910,11718,reno," usa""",
3181,19695,reno," usa""",
3431,21160,reno," usa""",
6176,35918,reno," usa""",
8979,52046,reno," usa""",
12713,73094,reno," usa""",
13939,80623,reno," usa""",
15907,92313,reno," usa""",
21940,126722,reno," usa""",
24522,141086,reno," usa""",
26460,152123,reno," usa""",
27980,161695,reno," usa""",
32921,190537,reno," usa""",
33448,193665,reno," usa""",
35140,204160,reno," usa""",
36438,210599,reno," usa""",
37619,217785,reno," usa""",
43481,250695,reno," usa""",
19801,114700,rensselaer," usa""",28.0
27566,159031,rensselaer," usa""",31.0
21871,126374,rensselaer," usa""",39.0
44739,257801,rensselaer," usa""",41.0
43350,250080,rensselaer," usa""",50.0
14931,86263,rensselaer," usa""",
12223,70066,renton," usa""",17.0
21594,124846,renton," usa""",18.0
16557,95496,renton," usa""",21.0
43898,252921,renton," usa""",22.0
11134,64059,renton," usa""",23.0
18906,109605,renton," usa""",31.0
10,51,renton," usa""",34.0
26487,152321,renton," usa""",36.0
8590,49907,renton," usa""",37.0
17798,103057,renton," usa""",49.0
35628,206764,renton," usa""",50.0
23969,138026,renton," usa""",52.0
46477,268148,renton," usa""",52.0
4240,25681,renton," usa""",57.0
2479,15475,renton," usa""",
11370,65191,renton," usa""",
12227,70102,renton," usa""",
13186,75934,renton," usa""",
17990,104218,renton," usa""",
18129,104930,renton," usa""",
25720,147805,renton," usa""",
25892,148739,renton," usa""",
26857,154409,renton," usa""",
40242,232980,renton," usa""",
43363,250184,renton," usa""",
46607,268867,renton," usa""",
9205,53260,republic," usa""",24.0
36044,208620,republic," usa""",54.0
15898,92272,republic," usa""",
14770,85333,resaca," usa""",34.0
12310,70571,rescue," usa""",56.0
44671,257405,reseda," usa""",18.0
888,5452,reseda," usa""",26.0
14080,81443,reserve," usa""",
34624,200949,reserve," usa""",
16494,95207,reston," usa""",25.0
46229,266865,reston," usa""",33.0
28576,165098,reston," usa""",34.0
9899,57093,reston," usa""",38.0
5342,31418,reston," usa""",54.0
18895,109537,reston," usa""",58.0
39250,227229,reston," usa""",59.0
1170,6912,reston," usa""",
9889,57013,reston," usa""",
10319,59421,reston," usa""",
13577,78314,reston," usa""",
15742,91198,reston," usa""",
20211,116809,reston," usa""",
27749,160334,reston," usa""",
30682,176879,reston," usa""",
33703,195056,reston," usa""",
33888,196233,reston," usa""",
35622,206737,reston," usa""",
36622,211772,reston," usa""",
36850,213179,reston," usa""",
38290,221960,reston," usa""",
43329,249902,reston," usa""",
5923,34567,revere," usa""",
28987,167716,rex," usa""",50.0
19646,113861,rexburg," usa""",14.0
28,178,rexford," usa""",28.0
18213,105382,reynolds," usa""",
42577,245554,reynoldsburg," usa""",40.0
39291,227424,reynoldsburg," usa""",43.0
9679,55782,reynoldsburg," usa""",59.0
29248,169027,reynoldsburg," usa""",
39253,227250,rhame," usa""",32.0
15666,90727,rhine," usa""",
6368,36931,rhinelander," usa""",56.0
16145,93562,rhinelander," usa""",60.0
46671,269244,rhinelander," usa""",
45358,261471,rhoadesville," usa""",33.0
44416,256072,rhododendron," usa""",
9253,53502,rialto," usa""",42.0
23416,134931,rialto," usa""",48.0
21517,124456,richardson," usa""",16.0
1799,11155,richardson," usa""",27.0
9293,53724,richardson," usa""",27.0
11947,68473,richardson," usa""",42.0
36603,211652,richardson," usa""",47.0
870,5358,richardson," usa""",52.0
26595,152871,richardson," usa""",59.0
20587,118896,richardson," usa""",60.0
26088,149835,richardson," usa""",60.0
1150,6824,richardson," usa""",
8892,51631,richardson," usa""",
28456,164367,richardson," usa""",
41717,241062,richardson," usa""",
17088,98783,richboro," usa""",30.0
27988,161750,richboro," usa""",
35387,205417,richboro," usa""",
12019,68846,richfield," usa""",29.0
27213,156642,richfield," usa""",37.0
24768,142487,richfield," usa""",38.0
46337,267453,richfield," usa""",53.0
24636,141808,richfield," usa""",65.0
19389,112528,richfield," usa""",
13830,79920,richland," usa""",20.0
513,2977,richland," usa""",25.0
23816,137012,richland," usa""",34.0
46688,269313,richland," usa""",45.0
47097,271441,richland," usa""",60.0
16338,94442,richland," usa""",62.0
29562,170620,richland," usa""",62.0
44629,257090,richland," usa""",62.0
18361,106257,richland," usa""",
33198,192179,richland," usa""",
20133,116379,richlands," usa""",
30941,178215,richlands," usa""",
22848,131699,richlandtown," usa""",42.0
8045,46312,richmond," usa""",9.0
39566,229015,richmond," usa""",13.0
28956,167520,richmond," usa""",14.0
10294,59266,richmond," usa""",16.0
29768,171774,richmond," usa""",20.0
46063,265966,richmond," usa""",20.0
194,1113,richmond," usa""",22.0
15698,90905,richmond," usa""",22.0
1222,7194,richmond," usa""",25.0
21236,122872,richmond," usa""",25.0
43779,252289,richmond," usa""",25.0
11542,66336,richmond," usa""",26.0
11831,67829,richmond," usa""",26.0
36021,208542,richmond," usa""",26.0
1760,10819,richmond," usa""",27.0
42436,244868,richmond," usa""",27.0
22198,128008,richmond," usa""",29.0
32003,184655,richmond," usa""",29.0
15683,90797,richmond," usa""",30.0
39173,226775,richmond," usa""",30.0
8700,50527,richmond," usa""",31.0
32127,185448,richmond," usa""",31.0
39895,230970,richmond," usa""",31.0
15383,88933,richmond," usa""",32.0
15617,90405,richmond," usa""",32.0
18482,106966,richmond," usa""",32.0
47032,271126,richmond," usa""",32.0
31446,181291,richmond," usa""",33.0
38595,223544,richmond," usa""",33.0
19237,111456,richmond," usa""",36.0
23724,136419,richmond," usa""",36.0
41307,238836,richmond," usa""",36.0
32248,186527,richmond," usa""",37.0
13274,76480,richmond," usa""",38.0
34531,200315,richmond," usa""",39.0
35212,204538,richmond," usa""",39.0
33272,192588,richmond," usa""",40.0
33886,196228,richmond," usa""",40.0
40266,233112,richmond," usa""",40.0
5221,30898,richmond," usa""",43.0
46275,267140,richmond," usa""",43.0
35162,204273,richmond," usa""",44.0
35838,207889,richmond," usa""",44.0
37697,218273,richmond," usa""",44.0
38913,225362,richmond," usa""",44.0
41258,238617,richmond," usa""",44.0
19690,114103,richmond," usa""",46.0
38651,223784,richmond," usa""",47.0
5619,32805,richmond," usa""",48.0
8500,49308,richmond," usa""",48.0
10495,60204,richmond," usa""",48.0
11018,63369,richmond," usa""",48.0
46861,270093,richmond," usa""",48.0
8996,52159,richmond," usa""",49.0
16708,96485,richmond," usa""",49.0
30833,177673,richmond," usa""",49.0
24087,138609,richmond," usa""",51.0
29831,172108,richmond," usa""",51.0
19478,112968,richmond," usa""",53.0
32551,188280,richmond," usa""",53.0
26798,154013,richmond," usa""",54.0
18670,108218,richmond," usa""",55.0
36955,213837,richmond," usa""",56.0
42440,244882,richmond," usa""",57.0
27464,158460,richmond," usa""",58.0
34500,200176,richmond," usa""",58.0
14403,83156,richmond," usa""",59.0
46524,268338,richmond," usa""",61.0
16670,96276,richmond," usa""",62.0
28782,166409,richmond," usa""",63.0
18684,108261,richmond," usa""",66.0
34641,201065,richmond," usa""",68.0
4194,25386,richmond," usa""",69.0
36474,210835,richmond," usa""",69.0
26564,152720,richmond," usa""",70.0
41017,237310,richmond," usa""",74.0
1875,11529,richmond," usa""",
2970,18331,richmond," usa""",
3062,18882,richmond," usa""",
3110,19233,richmond," usa""",
3859,23504,richmond," usa""",
4439,26637,richmond," usa""",
4608,27719,richmond," usa""",
4664,27994,richmond," usa""",
5144,30587,richmond," usa""",
5558,32355,richmond," usa""",
5905,34465,richmond," usa""",
6067,35273,richmond," usa""",
6668,38377,richmond," usa""",
6718,38665,richmond," usa""",
6902,39713,richmond," usa""",
7195,41532,richmond," usa""",
8230,47556,richmond," usa""",
8480,49216,richmond," usa""",
8924,51826,richmond," usa""",
9263,53537,richmond," usa""",
11348,65056,richmond," usa""",
12388,71114,richmond," usa""",
12404,71224,richmond," usa""",
12894,74208,richmond," usa""",
14139,81727,richmond," usa""",
15120,87432,richmond," usa""",
15206,87956,richmond," usa""",
16272,94106,richmond," usa""",
16308,94282,richmond," usa""",
17344,100282,richmond," usa""",
17470,101065,richmond," usa""",
17839,103319,richmond," usa""",
20006,115815,richmond," usa""",
20072,116106,richmond," usa""",
20162,116537,richmond," usa""",
20180,116610,richmond," usa""",
20604,118993,richmond," usa""",
20794,120401,richmond," usa""",
22269,128341,richmond," usa""",
22422,129349,richmond," usa""",
23043,132745,richmond," usa""",
23669,136206,richmond," usa""",
23730,136430,richmond," usa""",
24153,138944,richmond," usa""",
24767,142486,richmond," usa""",
25729,147840,richmond," usa""",
25835,148461,richmond," usa""",
26763,153865,richmond," usa""",
26996,155189,richmond," usa""",
27012,155283,richmond," usa""",
27612,159363,richmond," usa""",
30671,176808,richmond," usa""",
30822,177573,richmond," usa""",
31337,180727,richmond," usa""",
31787,183508,richmond," usa""",
33062,191496,richmond," usa""",
33695,195001,richmond," usa""",
34263,198684,richmond," usa""",
34368,199357,richmond," usa""",
34892,202608,richmond," usa""",
37305,215983,richmond," usa""",
38079,220623,richmond," usa""",
38419,222679,richmond," usa""",
38992,225770,richmond," usa""",
39550,228924,richmond," usa""",
39661,229596,richmond," usa""",
40556,234744,richmond," usa""",
40818,236262,richmond," usa""",
41471,239718,richmond," usa""",
41516,240031,richmond," usa""",
42359,244471,richmond," usa""",
43040,248231,richmond," usa""",
43338,249967,richmond," usa""",
43539,250990,richmond," usa""",
43754,252159,richmond," usa""",
45700,263649,richmond," usa""",
45796,264284,richmond," usa""",
37692,218224,richmond heights," usa""",
24441,140635,richmond hill," usa""",14.0
3976,24115,richmond hill," usa""",
19263,111635,richmond hill," usa""",
39929,231201,richton park," usa""",
8735,50748,ridge," usa""",
13016,74911,ridgecrest," usa""",25.0
11787,67619,ridgecrest," usa""",55.0
5306,31261,ridgedale," usa""",
44127,254289,ridgedale`," usa""",
3563,21800,ridgefield," usa""",
5218,30884,ridgefield," usa""",
26726,153594,ridgefield," usa""",
31171,179636,ridgefield," usa""",
31767,183353,ridgefield," usa""",
33171,192037,ridgefield," usa""",
30344,175000,ridgeland," usa""",27.0
22352,128915,ridgeland," usa""",43.0
6072,35288,ridgeland," usa""",
38752,224295,ridgeley," usa""",26.0
32199,185992,ridgewood," usa""",16.0
26758,153810,ridgewood," usa""",19.0
25997,149257,ridgewood," usa""",38.0
24045,138418,ridgewood," usa""",41.0
10566,60615,ridgewood," usa""",45.0
34850,202354,ridgewood," usa""",53.0
4275,25890,ridgewood," usa""",
9099,52752,ridgewood," usa""",
25996,149256,ridgewood," usa""",
64,431,ridgway," usa""",40.0
29207,168805,ridgway," usa""",54.0
22576,130250,ridley park," usa""",23.0
5419,31750,riegelsville," usa""",73.0
37588,217547,right here in," usa""",
956,5866,rimersburg," usa""",
20020,115896,rincon," usa""",13.0
39130,226564,ringgold," usa""",16.0
13106,75486,ringoes," usa""",35.0
19472,112946,ringwood," usa""",51.0
4216,25518,ringwood," usa""",
24369,140100,ringwood," usa""",
47306,272963,rio dell," usa""",
23736,136491,rio rancho," usa""",18.0
44049,253826,rio rancho," usa""",36.0
15832,91802,rio rancho," usa""",48.0
754,4386,rio rancho," usa""",
4200,25405,rio rancho," usa""",
16500,95236,rio rancho," usa""",
40667,235384,rio rancho," usa""",
10584,60703,rio vista," usa""",30.0
45317,261264,rio vista," usa""",30.0
12032,68920,riogrande," usa""",29.0
47946,277028,ripley," usa""",
6608,38057,ripon," usa""",
6609,38058,ripon," usa""",
7589,43642,rison," usa""",16.0
40988,237157,rison," usa""",18.0
14996,86641,rison," usa""",39.0
22820,131555,rittman," usa""",
30456,175509,river edge," usa""",
2882,17742,river falls," usa""",39.0
24973,143685,river falls," usa""",56.0
165,969,river forest," usa""",13.0
21171,122458,river forest," usa""",45.0
40941,236896,riverbank," usa""",45.0
3897,23672,riverdale," usa""",
13888,80234,riverdale," usa""",
16747,96721,riverdale," usa""",
32922,190538,riverdale," usa""",
43400,250330,riverdale," usa""",
37583,217513,riverhead," usa""",38.0
23357,134584,riverhead," usa""",67.0
43853,252658,riverside," usa""",12.0
41725,241089,riverside," usa""",16.0
46623,268949,riverside," usa""",19.0
45896,264892,riverside," usa""",23.0
4020,24333,riverside," usa""",24.0
27399,158033,riverside," usa""",24.0
37121,214935,riverside," usa""",27.0
7008,40497,riverside," usa""",28.0
27966,161622,riverside," usa""",31.0
31356,180840,riverside," usa""",33.0
6675,38431,riverside," usa""",35.0
4487,26973,riverside," usa""",40.0
8097,46663,riverside," usa""",42.0
38390,222521,riverside," usa""",43.0
3946,23944,riverside," usa""",48.0
24580,141439,riverside," usa""",49.0
18468,106910,riverside," usa""",55.0
4784,28650,riverside," usa""",
5696,33255,riverside," usa""",
6776,39026,riverside," usa""",
7841,45137,riverside," usa""",
12109,69410,riverside," usa""",
15012,86759,riverside," usa""",
17356,100393,riverside," usa""",
18265,105760,riverside," usa""",
20453,118163,riverside," usa""",
23187,133569,riverside," usa""",
27250,156988,riverside," usa""",
27507,158722,riverside," usa""",
33754,195347,riverside," usa""",
35167,204304,riverside," usa""",
36091,208765,riverside," usa""",
41033,237389,riverside," usa""",
45495,262317,riverside," usa""",
46208,266780,riverside," usa""",
46439,267967,riverside," usa""",
47023,271082,riverside," usa""",
10632,61038,riverside public library," usa""",53.0
12593,72261,riverton," usa""",21.0
6365,36912,riverton," usa""",
22956,132235,riverton," usa""",
31241,180080,riverton," usa""",
34141,197961,riverton," usa""",
36088,208755,riverton," usa""",
5412,31702,riverview," usa""",39.0
36185,209233,riverwoods," usa""",60.0
18163,105128,roanoke," usa""",11.0
111,709,roanoke," usa""",14.0
46124,266328,roanoke," usa""",14.0
26181,150554,roanoke," usa""",15.0
27299,157299,roanoke," usa""",21.0
29121,168372,roanoke," usa""",23.0
30419,175287,roanoke," usa""",32.0
38003,220240,roanoke," usa""",34.0
2899,17859,roanoke," usa""",43.0
39931,231210,roanoke," usa""",44.0
5014,30046,roanoke," usa""",45.0
7733,44515,roanoke," usa""",46.0
24041,138393,roanoke," usa""",49.0
35888,208085,roanoke," usa""",49.0
6579,37968,roanoke," usa""",50.0
3871,23580,roanoke," usa""",53.0
