,User-ID,User-Age,num_ratings
25731,246175,35.0,5
25732,246193,30.0,2
25733,246196,24.0,4
25734,246202,26.0,1
25735,246218,32.0,1
25736,246220,35.0,1
25737,246230,52.0,7
25738,246247,29.0,33
25739,246261,43.0,4
25740,246263,20.0,1
25741,246269,55.0,1
25742,246275,24.0,1
25743,246287,52.0,1
25744,246299,41.0,1
25745,246304,25.0,5
25746,246311,35.0,93
25747,246313,60.0,6
25748,246318,34.0,3
25749,246333,31.0,4
25750,246344,43.0,1
25751,246352,29.0,1
25752,246375,34.0,2
25753,246388,26.0,6
25754,246395,40.0,3
25755,246400,43.0,5
25756,246407,30.0,2
25757,246427,34.0,2
25758,246439,60.0,3
25759,246449,35.0,2
25760,246456,47.0,1
25761,246468,31.0,2
25762,246470,31.0,10
25763,246478,42.0,3
25764,246502,28.0,1
25765,246507,35.0,24
25766,246512,22.0,15
25767,246513,23.0,46
25768,246528,31.0,8
25769,246529,48.0,1
25770,246531,33.0,2
25771,246532,39.0,1
25772,246576,40.0,1
25773,246578,42.0,1
25774,246579,22.0,1
25775,246587,35.0,1
25776,246597,32.0,6
25777,246609,20.0,1
25778,246610,33.0,1
25779,246612,36.0,1
25780,246617,27.0,18
25781,246620,15.0,1
25782,246621,58.0,6
25783,246625,55.0,1
25784,246627,37.0,1
25785,246639,58.0,1
25786,246671,27.0,3
25787,246678,33.0,1
25788,246679,39.0,1
25789,246691,37.0,2
25790,246696,41.0,1
25791,246706,31.0,1
25792,246711,31.0,4
25793,246715,40.0,2
25794,246716,34.0,1
25795,246722,45.0,1
25796,246734,50.0,1
25797,246740,46.0,4
25798,246757,52.0,5
25799,246759,23.0,32
25800,246765,26.0,1
25801,246776,21.0,20
25802,246782,26.0,6
25803,246783,47.0,3
25804,246798,34.0,10
25805,246820,39.0,12
25806,246824,14.0,1
25807,246828,34.0,1
25808,246843,33.0,1
25809,246863,24.0,4
25810,246903,72.0,1
25811,246907,55.0,1
25812,246908,36.0,1
25813,246910,15.0,4
25814,246911,57.0,1
25815,246923,24.0,1
25816,246933,67.0,4
25817,246956,40.0,3
25818,246959,49.0,9
25819,246964,51.0,1
25820,246979,35.0,1
25821,246980,30.0,2
25822,246995,19.0,2
25823,247002,29.0,1
25824,247010,34.0,9
25825,247015,36.0,1
25826,247016,34.0,1
25827,247020,28.0,1
25828,247038,32.0,1
25829,247041,26.0,1
25830,247055,25.0,29
25831,247057,27.0,3
25832,247076,46.0,1
25833,247082,21.0,3
25834,247083,18.0,1
25835,247090,38.0,1
25836,247091,46.0,1
25837,247099,58.0,3
25838,247108,14.0,3
25839,247112,27.0,3
25840,247121,18.0,1
25841,247124,29.0,1
25842,247129,26.0,41
25843,247140,32.0,1
25844,247151,52.0,2
25845,247158,19.0,1
25846,247159,23.0,1
25847,247165,34.0,1
25848,247176,33.0,3
25849,247189,15.0,1
25850,247211,54.0,4
25851,247240,31.0,27
25852,247241,37.0,32
25853,247266,35.0,2
25854,247273,49.0,1
25855,247278,51.0,7
25856,247287,22.0,1
25857,247315,56.0,1
25858,247322,36.0,1
25859,247336,20.0,1
25860,247422,43.0,2
25861,247429,39.0,32
25862,247444,32.0,12
25863,247447,19.0,121
25864,247452,13.0,1
25865,247461,47.0,1
25866,247469,44.0,1
25867,247470,23.0,1
25868,247495,35.0,4
25869,247518,52.0,7
25870,247521,25.0,4
25871,247531,16.0,1
25872,247543,31.0,1
25873,247559,28.0,2
25874,247560,56.0,1
25875,247568,17.0,3
25876,247572,38.0,2
25877,247582,58.0,1
25878,247583,28.0,1
25879,247588,41.0,1
25880,247595,33.0,2
25881,247616,24.0,1
25882,247621,34.0,1
25883,247623,39.0,2
25884,247625,18.0,1
25885,247626,35.0,10
25886,247639,18.0,1
25887,247643,52.0,1
25888,247650,38.0,1
25889,247674,40.0,2
25890,247720,35.0,3
25891,247726,30.0,4
25892,247728,27.0,2
25893,247731,63.0,1
25894,247739,32.0,3
25895,247740,43.0,1
25896,247752,30.0,38
25897,247763,29.0,1
25898,247783,14.0,1
25899,247784,43.0,1
25900,247788,41.0,2
25901,247790,29.0,5
25902,247792,23.0,1
25903,247795,38.0,2
25904,247804,15.0,1
25905,247825,19.0,5
25906,247829,48.0,8
25907,247835,30.0,1
25908,247848,30.0,4
25909,247859,48.0,3
25910,247860,28.0,2
25911,247868,31.0,5
25912,247869,26.0,1
25913,247870,40.0,5
25914,247873,45.0,1
25915,247877,43.0,3
25916,247880,41.0,1
25917,247887,27.0,1
25918,247890,49.0,3
25919,247892,16.0,1
25920,247896,24.0,1
25921,247897,55.0,8
25922,247904,57.0,1
25923,247910,28.0,2
25924,247921,34.0,1
25925,247932,48.0,1
25926,247933,30.0,1
25927,247951,46.0,1
25928,247952,41.0,1
25929,247958,44.0,2
25930,247966,46.0,6
25931,247969,22.0,2
25932,247978,30.0,3
25933,247980,44.0,1
25934,247997,20.0,1
25935,247998,52.0,7
25936,248007,35.0,1
25937,248026,48.0,1
25938,248031,49.0,1
25939,248033,30.0,2
25940,248040,55.0,1
25941,248050,29.0,2
25942,248056,29.0,2
25943,248062,45.0,1
25944,248064,29.0,11
25945,248067,42.0,1
25946,248071,56.0,1
25947,248083,24.0,1
25948,248092,38.0,2
25949,248095,45.0,1
25950,248098,38.0,18
25951,248101,51.0,1
25952,248105,33.0,1
25953,248107,47.0,1
25954,248122,20.0,1
25955,248126,36.0,1
25956,248131,36.0,7
25957,248139,8.0,1
25958,248143,57.0,1
25959,248144,23.0,1
25960,248147,35.0,1
25961,248151,45.0,1
25962,248155,47.0,1
25963,248170,27.0,3
25964,248174,31.0,1
25965,248178,16.0,1
25966,248207,23.0,1
25967,248209,50.0,3
25968,248221,62.0,22
25969,248250,58.0,3
25970,248260,33.0,1
25971,248274,17.0,7
25972,248275,19.0,1
25973,248277,19.0,3
25974,248287,51.0,2
25975,248289,29.0,2
25976,248291,40.0,1
25977,248292,34.0,2
25978,248301,18.0,1
25979,248310,16.0,1
25980,248317,67.0,1
25981,248318,47.0,1
25982,248325,33.0,3
25983,248356,37.0,4
25984,248362,41.0,1
25985,248365,42.0,1
25986,248382,40.0,1
25987,248397,36.0,4
25988,248398,59.0,2
25989,248403,42.0,1
25990,248409,47.0,1
25991,248411,43.0,1
25992,248413,45.0,1
25993,248419,51.0,2
25994,248434,33.0,2
25995,248435,33.0,2
25996,248442,22.0,1
25997,248460,18.0,1
25998,248464,30.0,30
25999,248468,44.0,20
26000,248477,17.0,61
26001,248479,27.0,9
26002,248492,14.0,10
26003,248509,21.0,1
26004,248520,74.0,1
26005,248525,39.0,1
26006,248529,20.0,1
26007,248531,47.0,10
26008,248540,50.0,13
26009,248547,50.0,6
26010,248559,61.0,1
26011,248572,25.0,8
26012,248580,18.0,3
26013,248582,37.0,2
26014,248602,37.0,1
26015,248607,52.0,1
26016,248613,36.0,9
26017,248615,42.0,15
26018,248645,53.0,1
26019,248649,37.0,1
26020,248656,34.0,15
26021,248677,33.0,1
26022,248704,16.0,3
26023,248714,68.0,1
26024,248717,15.0,1
26025,248718,43.0,247
26026,248722,30.0,1
26027,248735,72.0,2
26028,248749,39.0,7
26029,248752,25.0,2
26030,248763,25.0,2
26031,248775,27.0,3
26032,248781,34.0,2
26033,248784,15.0,1
26034,248787,25.0,1
26035,248802,24.0,1
26036,248805,34.0,7
26037,248815,14.0,3
26038,248838,37.0,1
26039,248850,48.0,32
26040,248886,21.0,1
26041,248915,21.0,2
26042,248931,20.0,1
26043,248950,37.0,1
26044,248961,46.0,2
26045,248965,36.0,8
26046,248967,34.0,3
26047,248985,19.0,1
26048,248993,35.0,1
26049,248997,50.0,1
26050,249000,38.0,1
26051,249015,23.0,2
26052,249026,37.0,2
26053,249029,26.0,1
26054,249052,34.0,2
26055,249058,38.0,16
26056,249063,39.0,1
26057,249064,43.0,3
26058,249068,21.0,1
26059,249072,32.0,1
26060,249086,38.0,2
26061,249096,33.0,6
26062,249102,39.0,1
26063,249103,47.0,2
26064,249108,40.0,1
26065,249109,29.0,1
26066,249128,36.0,4
26067,249140,46.0,14
26068,249142,43.0,1
26069,249146,41.0,5
26070,249150,42.0,7
26071,249151,56.0,2
26072,249163,20.0,3
26073,249169,23.0,2
26074,249178,26.0,1
26075,249187,62.0,4
26076,249191,17.0,1
26077,249200,36.0,1
26078,249210,45.0,4
26079,249220,31.0,7
26080,249228,33.0,1
26081,249229,43.0,3
26082,249232,39.0,1
26083,249235,33.0,2
26084,249240,24.0,1
26085,249246,48.0,2
26086,249250,38.0,1
26087,249256,69.0,3
26088,249305,54.0,5
26089,249331,42.0,1
26090,249344,40.0,1
26091,249351,31.0,1
26092,249361,37.0,8
26093,249384,28.0,4
26094,249389,48.0,4
26095,249401,76.0,4
26096,249405,24.0,3
26097,249407,22.0,20
26098,249409,35.0,1
26099,249427,27.0,1
26100,249429,41.0,1
26101,249432,48.0,1
26102,249445,26.0,1
26103,249446,22.0,1
26104,249450,31.0,1
26105,249480,31.0,4
26106,249496,56.0,11
26107,249504,28.0,1
26108,249523,32.0,3
26109,249532,36.0,1
26110,249536,33.0,1
26111,249551,51.0,1
26112,249556,53.0,2
26113,249559,60.0,1
26114,249565,57.0,1
26115,249567,57.0,1
26116,249578,32.0,1
26117,249583,38.0,1
26118,249598,25.0,3
26119,249612,49.0,1
26120,249626,28.0,1
26121,249628,51.0,57
26122,249631,54.0,2
26123,249634,66.0,7
26124,249637,26.0,1
26125,249638,36.0,1
26126,249650,65.0,9
26127,249695,35.0,17
26128,249708,29.0,1
26129,249718,46.0,1
26130,249721,52.0,1
26131,249722,63.0,1
26132,249735,42.0,1
26133,249736,41.0,4
26134,249746,46.0,7
26135,249759,35.0,2
26136,249781,39.0,1
26137,249791,38.0,4
26138,249795,45.0,1
26139,249805,25.0,1
26140,249811,23.0,1
26141,249825,23.0,2
26142,249826,34.0,2
26143,249827,30.0,2
26144,249838,39.0,1
26145,249861,22.0,1
26146,249886,46.0,2
26147,249899,35.0,1
26148,249912,26.0,1
26149,249924,38.0,9
26150,249939,31.0,9
26151,249958,12.0,26
26152,249963,34.0,1
26153,249994,28.0,2
26154,250006,36.0,5
26155,250013,41.0,1
26156,250016,17.0,2
26157,250023,21.0,1
26158,250033,29.0,1
26159,250078,24.0,4
26160,250080,50.0,1
26161,250101,61.0,16
26162,250106,49.0,1
26163,250115,46.0,1
26164,250131,61.0,2
26165,250137,14.0,1
26166,250149,28.0,3
26167,250153,32.0,2
26168,250155,15.0,1
26169,250163,17.0,3
26170,250186,30.0,1
26171,250192,25.0,2
26172,250196,60.0,3
26173,250203,37.0,1
26174,250219,20.0,8
26175,250223,49.0,6
26176,250225,19.0,1
26177,250229,32.0,1
26178,250242,38.0,1
26179,250246,19.0,1
26180,250249,30.0,1
26181,250253,28.0,1
26182,250273,27.0,1
26183,250274,27.0,1
26184,250275,73.0,1
26185,250288,53.0,1
26186,250292,36.0,1
26187,250297,33.0,1
26188,250301,21.0,5
26189,250303,40.0,3
26190,250326,43.0,2
26191,250331,47.0,1
26192,250333,62.0,2
26193,250342,29.0,5
26194,250347,61.0,1
26195,250353,18.0,4
26196,250359,23.0,3
26197,250362,35.0,1
26198,250371,25.0,1
26199,250379,35.0,1
26200,250398,50.0,30
26201,250405,55.0,19
26202,250406,34.0,2
26203,250409,21.0,3
26204,250419,32.0,2
26205,250424,16.0,1
26206,250444,19.0,2
26207,250447,38.0,1
26208,250456,52.0,6
26209,250461,32.0,5
26210,250463,38.0,1
26211,250472,49.0,1
26212,250477,35.0,5
26213,250478,27.0,2
26214,250494,20.0,9
26215,250502,44.0,1
26216,250503,22.0,1
26217,250505,50.0,1
26218,250509,18.0,1
26219,250517,31.0,1
26220,250518,20.0,1
26221,250523,45.0,1
26222,250532,51.0,2
26223,250539,21.0,1
26224,250543,43.0,9
26225,250544,38.0,2
26226,250562,30.0,1
26227,250567,14.0,1
26228,250568,33.0,2
26229,250585,27.0,1
26230,250599,14.0,1
26231,250609,24.0,3
26232,250625,27.0,1
26233,250629,22.0,1
26234,250645,22.0,2
26235,250667,40.0,1
26236,250671,40.0,1
26237,250674,31.0,4
26238,250683,41.0,11
26239,250702,27.0,2
26240,250724,17.0,1
26241,250725,68.0,4
26242,250734,37.0,1
26243,250736,17.0,1
26244,250738,37.0,1
26245,250750,44.0,5
26246,250751,31.0,1
26247,250766,63.0,1
26248,250800,40.0,4
26249,250832,19.0,8
26250,250849,43.0,1
26251,250850,27.0,1
26252,250851,21.0,5
26253,250855,42.0,1
26254,250892,21.0,5
26255,250894,30.0,1
26256,250906,46.0,1
26257,250912,28.0,2
26258,250914,36.0,1
26259,250919,59.0,1
26260,250925,33.0,32
26261,250931,24.0,1
26262,250932,27.0,1
26263,250933,16.0,2
26264,250940,25.0,1
26265,250947,47.0,1
26266,250948,28.0,5
26267,250952,35.0,1
26268,250962,24.0,43
26269,250979,35.0,5
26270,250980,25.0,1
26271,250984,37.0,1
26272,250985,26.0,1
26273,250987,30.0,5
26274,250988,33.0,7
26275,250989,48.0,7
26276,251003,37.0,21
26277,251017,35.0,1
26278,251019,52.0,9
26279,251047,28.0,1
26280,251050,25.0,3
26281,251056,41.0,1
26282,251058,31.0,2
26283,251069,14.0,1
26284,251070,39.0,1
26285,251076,49.0,1
26286,251085,31.0,2
26287,251093,23.0,9
26288,251097,19.0,8
26289,251115,37.0,3
26290,251117,17.0,1
26291,251127,19.0,1
26292,251140,25.0,53
26293,251144,16.0,1
26294,251149,50.0,6
26295,251151,49.0,1
26296,251152,32.0,4
26297,251164,59.0,28
26298,251170,39.0,4
26299,251187,24.0,1
26300,251199,17.0,1
26301,251223,62.0,3
26302,251224,21.0,2
26303,251231,50.0,1
26304,251242,28.0,17
26305,251253,59.0,2
26306,251278,34.0,2
26307,251286,21.0,1
26308,251288,37.0,2
26309,251295,49.0,1
26310,251302,65.0,1
26311,251317,35.0,2
26312,251325,26.0,4
26313,251327,37.0,6
26314,251330,27.0,1
26315,251334,44.0,1
26316,251339,46.0,8
26317,251342,27.0,2
26318,251362,25.0,7
26319,251367,29.0,1
26320,251378,17.0,1
26321,251391,30.0,6
26322,251394,25.0,57
26323,251398,25.0,5
26324,251408,21.0,1
26325,251409,29.0,1
26326,251415,21.0,1
26327,251419,54.0,1
26328,251422,23.0,54
26329,251439,26.0,1
26330,251442,27.0,4
26331,251449,19.0,2
26332,251457,44.0,1
26333,251462,30.0,1
26334,251465,14.0,1
26335,251467,8.0,11
26336,251472,39.0,1
26337,251474,64.0,2
26338,251478,18.0,1
26339,251480,17.0,1
26340,251483,54.0,4
26341,251488,57.0,1
26342,251495,54.0,13
26343,251502,39.0,1
26344,251506,46.0,2
26345,251509,32.0,2
26346,251511,52.0,1
26347,251519,38.0,2
26348,251522,56.0,2
26349,251527,41.0,5
26350,251541,41.0,4
26351,251560,48.0,7
26352,251572,20.0,1
26353,251575,28.0,3
26354,251580,39.0,3
26355,251608,27.0,1
26356,251613,34.0,29
26357,251620,31.0,1
26358,251627,17.0,1
26359,251635,52.0,1
26360,251637,46.0,3
26361,251642,57.0,11
26362,251643,22.0,2
26363,251651,39.0,1
26364,251661,29.0,1
26365,251691,32.0,4
26366,251701,38.0,1
26367,251714,27.0,1
26368,251715,69.0,1
26369,251717,71.0,1
26370,251721,57.0,10
26371,251727,37.0,1
26372,251730,37.0,2
26373,251748,33.0,1
26374,251754,39.0,3
26375,251755,21.0,1
26376,251764,26.0,1
26377,251782,25.0,1
26378,251792,17.0,1
26379,251793,23.0,1
26380,251811,31.0,2
26381,251824,60.0,2
26382,251842,14.0,2
26383,251844,30.0,119
26384,251862,37.0,1
26385,251863,18.0,1
26386,251872,35.0,1
26387,251890,52.0,8
26388,251897,6.0,1
26389,251898,34.0,1
26390,251924,21.0,1
26391,251927,34.0,1
26392,251943,57.0,1
26393,251947,40.0,2
26394,251955,34.0,2
26395,251964,25.0,1
26396,251968,27.0,1
26397,251975,30.0,3
26398,252006,31.0,3
26399,252007,35.0,5
26400,252015,20.0,1
26401,252017,77.0,1
26402,252028,25.0,1
26403,252031,60.0,1
26404,252034,24.0,2
26405,252038,54.0,2
26406,252066,24.0,2
26407,252071,32.0,37
26408,252085,41.0,2
26409,252086,44.0,3
26410,252098,36.0,1
26411,252101,34.0,2
26412,252111,28.0,1
26413,252118,15.0,2
26414,252141,29.0,1
26415,252142,41.0,1
26416,252151,37.0,1
26417,252168,32.0,1
26418,252169,18.0,1
26419,252172,27.0,2
26420,252199,21.0,1
26421,252203,56.0,1
26422,252217,22.0,1
26423,252222,21.0,16
26424,252227,25.0,2
26425,252229,49.0,5
26426,252233,22.0,6
26427,252244,32.0,1
26428,252246,39.0,1
26429,252251,29.0,1
26430,252266,20.0,1
26431,252268,53.0,5
26432,252278,28.0,1
26433,252279,20.0,3
26434,252282,42.0,5
26435,252287,58.0,12
26436,252289,25.0,1
26437,252290,27.0,1
26438,252292,32.0,12
26439,252328,27.0,2
26440,252335,33.0,1
26441,252345,39.0,1
26442,252347,52.0,21
26443,252348,42.0,1
26444,252349,32.0,1
26445,252351,48.0,1
26446,252377,38.0,1
26447,252383,60.0,2
26448,252418,54.0,6
26449,252419,20.0,1
26450,252420,18.0,1
26451,252452,22.0,1
26452,252454,38.0,5
26453,252457,58.0,1
26454,252471,64.0,2
26455,252491,29.0,4
26456,252509,52.0,1
26457,252511,66.0,1
26458,252542,29.0,3
26459,252552,50.0,1
26460,252553,32.0,1
26461,252557,20.0,1
26462,252559,18.0,1
26463,252560,18.0,3
26464,252567,24.0,2
26465,252570,25.0,1
26466,252577,34.0,1
26467,252583,27.0,1
26468,252598,22.0,3
26469,252601,49.0,3
26470,252603,29.0,1
26471,252622,77.0,3
26472,252634,38.0,1
26473,252637,30.0,1
26474,252642,27.0,8
26475,252644,26.0,1
26476,252652,26.0,2
26477,252658,12.0,3
26478,252662,13.0,4
26479,252672,44.0,2
26480,252676,34.0,2
26481,252693,35.0,1
26482,252698,30.0,5
26483,252703,20.0,2
26484,252719,19.0,2
26485,252721,15.0,6
26486,252726,38.0,5
26487,252734,33.0,1
26488,252752,15.0,1
26489,252764,37.0,2
26490,252775,24.0,5
26491,252783,34.0,2
26492,252785,34.0,8
26493,252798,27.0,3
26494,252799,48.0,1
26495,252806,37.0,12
26496,252820,33.0,70
26497,252825,25.0,1
26498,252827,36.0,22
26499,252828,32.0,1
26500,252829,18.0,10
26501,252840,25.0,2
26502,252846,16.0,13
26503,252848,32.0,17
26504,252865,30.0,31
26505,252869,14.0,1
26506,252874,26.0,2
26507,252875,30.0,2
26508,252900,21.0,1
26509,252901,25.0,2
26510,252903,21.0,8
26511,252917,35.0,2
26512,252921,22.0,1
26513,252922,27.0,2
26514,252953,23.0,8
26515,252961,22.0,1
26516,252970,59.0,1
26517,252988,13.0,2
26518,253005,43.0,19
26519,253011,21.0,1
26520,253018,33.0,1
26521,253033,57.0,1
26522,253052,17.0,1
26523,253055,34.0,1
26524,253062,41.0,1
26525,253067,30.0,1
26526,253068,32.0,1
26527,253071,19.0,1
26528,253082,51.0,2
26529,253091,37.0,1
26530,253099,24.0,1
26531,253105,17.0,1
26532,253106,45.0,9
26533,253107,65.0,1
26534,253108,15.0,1
26535,253115,51.0,1
26536,253119,18.0,6
26537,253121,29.0,1
26538,253133,39.0,1
26539,253147,16.0,1
26540,253157,43.0,3
26541,253168,38.0,1
26542,253184,32.0,3
26543,253185,41.0,1
26544,253192,25.0,1
26545,253197,33.0,1
26546,253198,54.0,2
26547,253202,23.0,1
26548,253210,22.0,1
26549,253220,31.0,1
26550,253226,25.0,17
26551,253243,16.0,1
26552,253261,15.0,1
26553,253266,54.0,1
26554,253271,48.0,4
26555,253293,35.0,1
26556,253299,40.0,1
26557,253306,33.0,1
26558,253310,38.0,9
26559,253311,43.0,10
26560,253313,41.0,1
26561,253315,44.0,1
26562,253330,56.0,1
26563,253331,31.0,2
26564,253363,39.0,1
26565,253367,43.0,1
26566,253368,24.0,1
26567,253375,40.0,3
26568,253386,46.0,5
26569,253403,29.0,5
26570,253405,27.0,1
26571,253469,47.0,3
26572,253471,24.0,1
26573,253481,48.0,1
26574,253482,24.0,13
26575,253486,30.0,2
26576,253490,32.0,1
26577,253492,50.0,1
26578,253514,53.0,1
26579,253517,14.0,1
26580,253537,17.0,3
26581,253553,38.0,1
26582,253556,31.0,23
26583,253559,50.0,1
26584,253563,33.0,6
26585,253572,36.0,1
26586,253580,52.0,16
26587,253581,35.0,2
26588,253584,50.0,1
26589,253586,38.0,1
26590,253602,28.0,8
26591,253615,54.0,2
26592,253618,15.0,1
26593,253620,45.0,1
26594,253622,37.0,1
26595,253626,23.0,10
26596,253662,29.0,1
26597,253666,16.0,1
26598,253668,21.0,8
26599,253670,25.0,2
26600,253679,22.0,1
26601,253693,48.0,1
26602,253696,62.0,2
26603,253711,32.0,2
26604,253714,31.0,4
26605,253749,36.0,1
26606,253771,49.0,17
26607,253780,25.0,4
26608,253790,66.0,1
26609,253792,19.0,1
26610,253793,38.0,1
26611,253797,40.0,6
26612,253815,72.0,3
26613,253817,32.0,1
26614,253825,26.0,1
26615,253826,36.0,1
26616,253852,27.0,18
26617,253855,29.0,8
26618,253859,38.0,4
26619,253871,26.0,61
26620,253916,54.0,1
26621,253922,44.0,1
26622,253928,16.0,1
26623,253949,33.0,21
26624,253952,37.0,2
26625,253958,55.0,1
26626,253966,30.0,1
26627,253990,19.0,2
26628,253996,80.0,1
26629,254000,61.0,1
26630,254021,28.0,1
26631,254022,20.0,2
26632,254038,32.0,12
26633,254053,27.0,13
26634,254055,25.0,1
26635,254064,45.0,8
26636,254067,14.0,1
26637,254084,26.0,1
26638,254086,13.0,4
26639,254092,14.0,1
26640,254115,23.0,1
26641,254116,21.0,1
26642,254120,52.0,2
26643,254124,15.0,1
26644,254127,37.0,2
26645,254130,38.0,6
26646,254131,38.0,2
26647,254138,25.0,1
26648,254144,23.0,20
26649,254153,34.0,1
26650,254159,39.0,4
26651,254160,33.0,17
26652,254169,58.0,4
26653,254170,72.0,1
26654,254174,47.0,2
26655,254176,5.0,1
26656,254186,39.0,1
26657,254191,30.0,1
26658,254195,53.0,1
26659,254201,25.0,33
26660,254206,31.0,102
26661,254209,54.0,1
26662,254214,42.0,3
26663,254225,25.0,2
26664,254236,37.0,1
26665,254237,44.0,1
26666,254249,31.0,1
26667,254270,34.0,2
26668,254288,23.0,1
26669,254294,25.0,2
26670,254299,55.0,29
26671,254303,24.0,3
26672,254337,36.0,1
26673,254348,40.0,1
26674,254355,32.0,9
26675,254366,20.0,2
26676,254370,32.0,1
26677,254377,50.0,39
26678,254386,65.0,2
26679,254394,25.0,2
26680,254397,30.0,1
26681,254405,33.0,11
26682,254406,52.0,1
26683,254409,46.0,4
26684,254417,36.0,6
26685,254423,58.0,1
26686,254450,33.0,4
26687,254464,33.0,2
26688,254465,22.0,124
26689,254467,29.0,9
26690,254486,45.0,5
26691,254491,32.0,1
26692,254495,44.0,1
26693,254502,41.0,5
26694,254503,23.0,1
26695,254524,34.0,1
26696,254538,30.0,2
26697,254539,26.0,2
26698,254543,57.0,2
26699,254577,47.0,1
26700,254584,46.0,1
26701,254608,23.0,1
26702,254625,43.0,1
26703,254628,66.0,5
26704,254665,33.0,2
26705,254690,33.0,5
26706,254704,48.0,1
26707,254707,42.0,5
26708,254716,19.0,3
26709,254719,35.0,2
26710,254743,19.0,1
26711,254751,52.0,5
26712,254754,28.0,8
26713,254755,27.0,1
26714,254758,26.0,2
26715,254761,34.0,2
26716,254777,67.0,7
26717,254780,19.0,1
26718,254783,20.0,2
26719,254786,35.0,2
26720,254796,36.0,1
26721,254821,15.0,1
26722,254852,20.0,4
26723,254863,39.0,10
26724,254867,43.0,3
26725,254891,15.0,1
26726,254899,54.0,74
26727,254915,23.0,2
26728,254934,57.0,1
26729,254952,36.0,1
26730,254971,53.0,15
26731,254982,28.0,1
26732,254995,39.0,9
26733,255013,71.0,1
26734,255025,26.0,1
26735,255028,47.0,1
26736,255045,40.0,1
26737,255056,44.0,5
26738,255060,29.0,1
26739,255065,54.0,1
26740,255071,57.0,1
26741,255078,49.0,38
26742,255097,45.0,1
26743,255099,22.0,6
26744,255121,46.0,1
26745,255141,50.0,1
26746,255165,36.0,1
26747,255167,45.0,1
26748,255168,79.0,1
26749,255191,58.0,1
26750,255205,56.0,2
26751,255216,51.0,1
26752,255218,46.0,30
26753,255234,34.0,2
26754,255260,14.0,1
26755,255263,20.0,1
26756,255268,21.0,1
26757,255270,21.0,2
26758,255275,58.0,4
26759,255289,46.0,6
26760,255292,15.0,1
26761,255295,26.0,1
26762,255300,33.0,1
26763,255305,56.0,2
26764,255315,34.0,1
26765,255328,32.0,1
26766,255331,70.0,2
26767,255341,23.0,1
26768,255347,28.0,1
26769,255352,47.0,1
26770,255376,27.0,3
26771,255390,15.0,1
26772,255407,55.0,2
26773,255413,41.0,1
26774,255428,29.0,1
26775,255429,39.0,2
26776,255430,40.0,1
26777,255433,42.0,6
26778,255468,22.0,1
26779,255477,49.0,2
26780,255492,43.0,2
26781,255493,20.0,5
26782,255496,33.0,1
26783,255505,28.0,1
26784,255522,22.0,1
26785,255525,54.0,1
26786,255526,48.0,4
26787,255546,42.0,28
26788,255573,43.0,1
26789,255574,45.0,1
26790,255588,27.0,1
26791,255611,36.0,1
26792,255618,30.0,6
26793,255625,53.0,4
26794,255629,51.0,1
26795,255640,50.0,1
26796,255648,44.0,6
26797,255655,37.0,5
26798,255661,34.0,6
26799,255674,21.0,1
26800,255679,24.0,2
26801,255697,39.0,3
26802,255699,23.0,1
26803,255717,22.0,1
26804,255719,30.0,4
26805,255728,19.0,3
26806,255749,72.0,1
26807,255758,59.0,1
26808,255775,29.0,1
26809,255786,36.0,9
26810,255789,26.0,2
26811,255802,44.0,2
26812,255804,22.0,1
26813,255813,46.0,1
26814,255814,29.0,16
26815,255830,25.0,1
26816,255840,35.0,1
26817,255844,24.0,2
26818,255846,21.0,8
26819,255856,27.0,1
26820,255858,23.0,7
26821,255876,29.0,1
26822,255883,38.0,1
26823,255894,22.0,1
26824,255935,23.0,1
26825,255945,43.0,1
26826,255950,32.0,2
26827,255961,68.0,1
26828,255972,22.0,2
26829,255979,30.0,3
26830,255984,45.0,1
26831,255995,53.0,1
26832,255997,53.0,1
26833,256007,43.0,2
26834,256018,53.0,1
26835,256034,27.0,3
26836,256052,15.0,1
26837,256091,34.0,1
26838,256101,26.0,2
26839,256105,20.0,1
26840,256110,43.0,2
26841,256114,39.0,3
26842,256133,52.0,10
26843,256155,30.0,1
26844,256165,19.0,1
26845,256167,14.0,26
26846,256174,31.0,1
26847,256182,54.0,1
26848,256217,36.0,1
26849,256220,33.0,1
26850,256224,25.0,1
26851,256238,26.0,1
26852,256247,35.0,13
26853,256250,34.0,1
26854,256259,34.0,1
26855,256264,33.0,6
26856,256270,42.0,7
26857,256278,31.0,1
26858,256282,70.0,1
26859,256284,30.0,1
26860,256294,33.0,1
26861,256298,39.0,2
26862,256303,41.0,2
26863,256324,31.0,1
26864,256335,33.0,1
26865,256347,25.0,1
26866,256369,17.0,1
26867,256382,45.0,1
26868,256386,47.0,1
26869,256390,44.0,1
26870,256400,31.0,1
26871,256402,34.0,27
26872,256407,58.0,22
26873,256412,33.0,2
26874,256434,49.0,1
26875,256457,54.0,2
26876,256463,24.0,1
26877,256469,44.0,1
26878,256475,42.0,2
26879,256481,46.0,1
26880,256484,54.0,1
26881,256485,61.0,1
26882,256486,24.0,3
26883,256487,48.0,1
26884,256503,35.0,1
26885,256507,26.0,12
26886,256519,52.0,2
26887,256526,16.0,1
26888,256540,23.0,3
26889,256544,62.0,2
26890,256545,32.0,3
26891,256548,25.0,1
26892,256557,52.0,2
26893,256559,50.0,1
26894,256563,46.0,1
26895,256564,28.0,2
