,User-ID,User-City,User-State,User-Country,User-Age
8253,47779,webster, new york," usa""",
8255,47788,ny, new york," usa""",
8256,47793,natick, massachusetts," usa""",
8262,47830,fairport, new york," usa""",
8267,47854,san antonio, texas," usa""",
8269,47860,bryant, arkansas," usa""",
8270,47861,las vegas, nevada," usa""",
8272,47863,loveland, colorado," usa""",
8273,47864,the woodlands, texas," usa""",
8277,47885,london, ontario," canada""",
8279,47894,dunedin, otago," new zealand""",
8282,47900,rootstown, ohio," usa""",
8287,47921,elfrida, arizona," usa""",
8288,47922,mokena, illinois," usa""",
8289,47925,lynnwood, washington," usa""",
8291,47938,st. paul, minnesota," usa""",
8292,47958,milwaukie, oregon," usa""",
8293,47959,hamilton, new york," usa""",
8296,47974,olympia, washington," usa""",
8302,48007,pueblo west, colorado," usa""",
8303,48016,providence, rhode island," usa""",
8310,48046,central sq., new york," usa""",
8311,48053,calgary, alberta," canada""",
8312,48057,toronto, ontario," canada""",
8315,48078,grove city, ohio," usa""",
8319,48116,new york, new york," usa""",
8322,48143,sellersville, pennsylvania," usa""",
8325,48154,st. louis, missouri," usa""",
8330,48178,st. paul, minnesota," usa""",
8332,48213,san mateo, california," usa""",
8333,48215,san francisco, california," usa""",
8335,48230,albuquerque, new mexico," usa""",
8336,48243,seattle, washington," usa""",
8339,48283,santa rosa, california," usa""",
8340,48286,seattle, washington," usa""",
8341,48287,rego park, new york," usa""",
8342,48289,phila., pennsylvania," usa""",
8346,48305,manchester, new hampshire," usa""",
8353,48350,olympia, washington," usa""",
8357,48367,clarkston, washington," usa""",
8359,48382,bakersfield, california," usa""",
8361,48388,port coquitlam, british columbia," canada""",
8362,48398,lapuente, california," usa""",
8363,48402,fresno, california," usa""",
8366,48421,unknown, massachusetts," usa""",
8368,48427,cary, north carolina," usa""",
8369,48428,pewaukee, wisconsin," usa""",
8373,48456,egg harbor township, new jersey," usa""",
8374,48460,elk grove village, illinois," usa""",
8375,48464,jupiter, florida," usa""",
8383,48498,glendale, california," usa""",
8385,48510,fort collins, colorado," usa""",
8387,48519,philadelphia, pennsylvania," usa""",
8391,48546,tarpon springs, florida," usa""",
8396,48608,tigard, oregon," usa""",
8397,48622,joburg, gauteng," south africa""",
8402,48647,sheffield, yorkshire," united kingdom""",
8403,48649,vancouver, british columbia," canada""",
8404,48653,hudson, massachusetts," usa""",
8405,48662,citrus heights, california," usa""",
8409,48708,woodbridge, virginia," usa""",
8412,48718,cambridge, massachusetts," usa""",
8413,48722,london, london," united kingdom""",
8414,48725,dearborn, michigan," usa""",
8415,48732,ogdensburg, new york," usa""",
8417,48750,wetaskiwin, alberta," canada""",
8418,48753,memphis, tennessee," usa""",
8419,48761,west islip, new york," usa""",
8421,48775,west columbia, south carolina," usa""",
8430,48868,toronto, ontario," canada""",
8431,48872,coconut creek, florida," usa""",
8436,48929,bristol, new hampshire," usa""",
8437,48940,minneapolis, minnesota," usa""",
8438,48952,portland, oregon," usa""",
8439,48960,placentia, california," usa""",
8442,48970,duvall, washington," usa""",
8443,48975,beaver dams, new york," usa""",
8444,48979,rowland heights, california," usa""",
8449,49015,san francisco, california," usa""",
8451,49025,gainesville, florida," usa""",
8452,49036,maarssen, n/a," netherlands""",
8453,49042,christchurch, canterbury," new zealand""",
8454,49043,civitanova marche, marche," italy""",
8455,49053,atlanta, georgia," usa""",
8457,49061,seattle, washington," usa""",
8458,49063,woodland, california," usa""",
8459,49087,northampton, massachusetts," usa""",
8463,49133,verona, pennsylvania," usa""",
8471,49172,universal, texas," usa""",
8472,49184,n. hollywood, california," usa""",
8473,49193,indian rocks beach, florida," usa""",
8474,49202,cork, county cork," ireland""",
8475,49203,cork, county," ireland""",
8480,49216,richmond, california," usa""",
8482,49225,medina, ohio," usa""",
8484,49229,west vancouver, british columbia," canada""",
8487,49257,clinton, new york," usa""",
8494,49289,delta, british columbia," canada""",
8495,49292,moncton, new brunswick," canada""",
8498,49300,loveland, colorado," usa""",
8501,49313,roswell, georgia," usa""",
8502,49314,decatur, georgia," usa""",
8505,49324,dumont, new jersey," usa""",
8508,49358,madison, wisconsin," usa""",
8515,49404,parkersburg, west virginia," usa""",
8518,49411,narberth, pennsylvania," usa""",
8520,49421,huddersfield, england," united kingdom""",
8521,49422,regensburg, bayern," germany""",
8523,49433,elk grove, california," usa""",
8528,49493,hanceville, alabama," usa""",
8529,49500,makati, metro manila," philippines""",
8530,49505,christchurch, canterbury," new zealand""",
8531,49513,lowell, michigan," usa""",
8535,49531,juneau, alaska," usa""",
8539,49571,concord, california," usa""",
8542,49595,keene, new hampshire," usa""",
8547,49626,philadelphia, pennsylvania," usa""",
8549,49635,seattle, washington," usa""",
8550,49637,homer, alaska," usa""",
8554,49676,mindemoya, ontario," canada""",
8557,49695,beckley, west virginia," usa""",
8558,49713,houston, texas," usa""",
8559,49715,coral springs, florida," usa""",
8560,49721,ath, california," usa""",
8561,49723,new orleans, louisiana," usa""",
8564,49761,las vegas, nevada," usa""",
8565,49763,mobile, alabama," usa""",
8566,49766,columbia, tennessee," usa""",
8571,49792,denver, pennsylvania," usa""",
8573,49809,indiana, pennsylvania," usa""",
8575,49824,oxford, england," united kingdom""",
8577,49839,oakland, california," usa""",
8579,49843,brooklyn, new york," usa""",
8582,49865,ponte vedra, florida," usa""",
8583,49868,queens, new york," usa""",
8585,49889,orem, utah," usa""",
8586,49895,social circle, georgia," usa""",
8589,49906,yarmouth, nova scotia," canada""",
8591,49920,vancouver, british columbia," canada""",
8597,49950,cincinnati, ohio," usa""",
8598,49954,islandia, new york," usa""",
8599,49956,portland, oregon," usa""",
8600,49964,seattle, washington," usa""",
8601,49968,san francisco, california," usa""",
8602,49974,decatur, georgia," usa""",
8608,49998,garland, texas," usa""",
8610,50009,kailua-kona, hawaii," usa""",
8612,50011,antelope, california," usa""",
8614,50024,houston, texas," usa""",
8615,50054,alvin, texas," usa""",
8616,50063,west columbia, south carolina," usa""",
8618,50066,zion, illinois," usa""",
8619,50068,palatine, illinois," usa""",
8620,50073,south portland, maine," usa""",
8621,50074,xenia, ohio," usa""",
8623,50097,berlin, berlin," germany""",
8624,50098,chicago, illinois," usa""",
8625,50099,ofallon, missouri," usa""",
8627,50105,lake oswego, oregon," usa""",
8629,50114,milwaukee, wisconsin," usa""",
8630,50125,marshall, michigan," usa""",
8631,50131,minneapolis, minnesota," usa""",
8634,50136,hammond, louisiana," usa""",
8642,50177,cincinnati, ohio," australia""",
8646,50196,bradenton, florida," usa""",
8657,50225,fresno, california," usa""",
8659,50241,east windsor, new jersey," usa""",
8662,50258,pembroke, maine," usa""",
8664,50286,milano, lombardia," italy""",
8665,50301,erin, ontario," canada""",
8667,50327,salem, oregon," usa""",
8669,50335,yonkers, new york," usa""",
8674,50388,portland, oregon," usa""",
8675,50403,conway, arkansas," usa""",
8684,50456,santa monica, california," usa""",
8688,50470,cody, wyoming," usa""",
8692,50496,bedford, massachusetts," usa""",
8693,50501,st. paul, minnesota," usa""",
8694,50502,w lafayette, indiana," usa""",
8696,50519,minneapolis, minnesota," usa""",
8701,50530,fayetteville, arkansas," usa""",
8703,50538,east moline, illinois," usa""",
8707,50559,roseville, california," usa""",
8708,50560,roseville, california," usa""",
8711,50575,hazlet, new jersey," usa""",
8713,50605,seattle, washington," usa""",
8714,50612,boulder, colorado," usa""",
8720,50649,repentigny, quebec," canada""",
8725,50707,franklin, tennessee," usa""",
8726,50711,norfolk, virginia," usa""",
8730,50730,mcallen, texas," usa""",
8731,50732,naples, florida," usa""",
8732,50733,charleston, south carolina," usa""",
8734,50742,sacramento, california," usa""",
8735,50748,ridge, new york," usa""",
8736,50749,peterborough, england," united kingdom""",
8737,50764,elkhart, indiana," usa""",
8741,50784,ottawa, ontario," canada""",
8742,50785,jamaica plain, massachusetts," usa""",
8746,50798,wilmington, delaware," usa""",
8748,50805,berkeley, california," usa""",
8751,50823,sacramento, california," usa""",
8754,50832,hanover, massachusetts," usa""",
8755,50836,williamsville, new york," usa""",
8761,50862,fletcher hills, california," usa""",
8763,50879,katy, texas," usa""",
8765,50894,easton, pennsylvania," usa""",
8766,50895,calverton, new york," usa""",
8767,50896,klamath falls, oregon," usa""",
8768,50899,depere, wisconsin," usa""",
8769,50918,chandler, arizona," usa""",
8772,50936,st catharines, ontario," canada""",
8775,50956,lakewood, colorado," usa""",
8778,50971,providence, rhode island," usa""",
8779,50972,shaker hts., ohio," usa""",
8783,50995,north vancouver, british columbia," canada""",
8785,51004,the dalles, oregon," usa""",
8786,51006,columbia, missouri," usa""",
8791,51069,falls church, virginia," usa""",
8794,51086,duluth, minnesota," usa""",
8796,51094,milton, ontario," canada""",
8801,51116,regina, saskatchewan," canada""",
8802,51121,marietta, georgia," usa""",
8803,51124,sylvania, georgia," usa""",
8804,51128,minneapolis, minnesota," usa""",
8805,51129,norwich, n/a," united kingdom""",
8807,51134,london, england," united kingdom""",
8809,51150,waterloo, ontario," canada""",
8810,51157,carmichael, california," usa""",
8813,51189,boston, massachusetts," usa""",
8817,51214,bournemouth, england," united kingdom""",
8819,51224,seattle, ," usa""",
8821,51229,blairstown, new jersey," usa""",
8824,51252,yucca valley, california," usa""",
8826,51286,jamesville, new york," usa""",
8831,51310,university place, washington," usa""",
8832,51316,raleigh, north carolina," usa""",
8839,51359,lenexa, kansas," usa""",
8841,51363,kill devil hills, north carolina," usa""",
8844,51370,arroyo grande, california," usa""",
8845,51373,columbia city, indiana," usa""",
8850,51390,petaluma, california," usa""",
8853,51415,sun city, arizona," usa""",
8854,51440,buffalo, minnesota," usa""",
8859,51463,manchester, england," united kingdom""",
8860,51465,stuttgart, baden-wuerttemberg," germany""",
8861,51469,jacksonville, florida," usa""",
8862,51473,seattle, washington," usa""",
8864,51481,wiesenthau, bayern," germany""",
8865,51495,dekalb, illinois," usa""",
8867,51515,panama city, florida," usa""",
8868,51518,new plymouth, idaho," usa""",
8869,51521,san francisco, california," usa""",
8872,51530,colbert, oklahoma," usa""",
8876,51574,baltimore, maryland," usa""",
8878,51587,vancouver, british columbia," canada""",
8879,51589,jacksonville, florida," usa""",
8885,51601,cincinnati, ohio," usa""",
8886,51609,parks, nebraska," usa""",
8887,51615,alameda, california," usa""",
8888,51618,bethlehem, new hampshire," usa""",
8892,51631,richardson, texas," usa""",
8895,51651,parker, colorado," usa""",
8902,51669,cranbrook, british columbia," canada""",
8903,51670,madison, new jersey," usa""",
8906,51682,fredericton, new brunswick," canada""",
8907,51687,san francisco, california," usa""",
8908,51699,memphis, tennessee," usa""",
8911,51736,pittsburgh, pennsylvania," usa""",
8912,51742,brooklyn, new york," usa""",
8913,51755,irvine, california," usa""",
8916,51777,torrington, wyoming," usa""",
8919,51785,hanover, pennsylvania," usa""",
8924,51826,richmond, virginia," usa""",
8925,51828,nampa, idaho," usa""",
8926,51829,topeka, kansas," usa""",
8927,51830,salt lake city, utah," usa""",
8929,51840,pittsburgh, pennsylvania," usa""",
8932,51865,cincinnati, ohio," usa""",
8933,51878,chicago, illinois," usa""",
8934,51879,scarborough, maine," usa""",
8935,51880,terre haute, indiana," usa""",
8937,51884,denver, colorado," usa""",
8940,51900,fort wayne, indiana," usa""",
8941,51905,copley, ohio," usa""",
8942,51911,swanton, vermont," usa""",
8943,51913,west palm beach, florida," usa""",
8944,51919,college park, maryland," usa""",
8946,51924,greenwood, british columbia," canada""",
8948,51926,dallas, texas," usa""",
8952,51960,st. paul, minnesota," usa""",
8953,51962,blacksburg, virginia," usa""",
8956,51974,münchen, bayern," germany""",
8957,51975,mannheim, baden-wuerttemberg," germany""",
8958,51983,, n/a," usa""",
8961,51988,bangor, maine," usa""",
8963,51991,vancouver, british columbia," canada""",
8966,52001,milano, lombardia," italy""",
8967,52002,bloomington, indiana," usa""",
8968,52007,fremont, california," usa""",
8972,52018,edgefield, south carolina," usa""",
8975,52031,maidenhead, berkshire," united kingdom""",
8976,52036,cullman, alabama," usa""",
8977,52040,montgomery, alabama," usa""",
8979,52046,reno, nevada," usa""",
8983,52065,placerville, california," usa""",
8984,52066,denver, colorado," usa""",
8985,52070,brentwood, california," usa""",
8989,52106,royal oak, michigan," usa""",
8991,52119,alexandria, virginia," usa""",
8992,52125,doylestown, pennsylvania," usa""",
8993,52130,jenkintown, pennsylvania," usa""",
8995,52143,dorchester, massachusetts," usa""",
8997,52166,grand island, nebraska," united kingdom""",
8998,52169,vancouver, british columbia," canada""",
8999,52175,johnstown, pennsylvania," usa""",
9001,52189,buffalo, new york," usa""",
9005,52217,maryville, tennessee," usa""",
9008,52233,lakeland, florida," usa""",
9011,52263,fraser, colorado," usa""",
9013,52283,midlothian, virginia," usa""",
9014,52287,beaverton, oregon," usa""",
9015,52289,south san francisco, california," usa""",
9021,52313,roma, lazio," italy""",
9022,52320,hong kong, n/a," hong kong""",
9025,52329,cortland, ohio," usa""",
9027,52343,university park, pennsylvania," usa""",
9034,52365,pittsburgh, pennsylvania," usa""",
9044,52425,taos, new mexico," usa""",
9045,52435,jacksonville, florida," usa""",
9047,52438,davis, california," usa""",
9049,52445,bellingham, washington," usa""",
9053,52459,ottawa, ontario," canada""",
9054,52463,cooper city, florida," usa""",
9060,52498,amsterdam, noord holland," netherlands""",
9061,52509,mexico city, n/a," mexico""",
9068,52563,rohnert park, california," usa""",
9069,52570,winnetka, illinois," usa""",
9070,52574,hebron, kentucky," usa""",
9073,52601,austell, georgia," usa""",
9074,52604,benton, pennsylvania," usa""",
9076,52607,lakewood, ohio," usa""",
9078,52616,lawrence, kansas," usa""",
9079,52618,clemmons, north carolina," usa""",
9081,52631,brodbecks, pennsylvania," usa""",
9083,52645,seattle, washington," usa""",
9084,52648,manchester, n/a," united kingdom""",
9086,52664,bakersfield, calabria," usa""",
9087,52667,hopkinton, massachusetts," usa""",
9088,52670,palm harbor, florida," usa""",
9089,52671,santa barbara, california," usa""",
9092,52683,tempe, arizona," usa""",
9093,52691,albuquerque, new mexico," usa""",
9098,52751,gillette, wyoming," usa""",
9099,52752,ridgewood, new york," usa""",
9100,52775,somersworth, new hampshire," usa""",
9101,52778,st paul, minnesota," usa""",
9103,52790,new orleans, louisiana," usa""",
9108,52814,columbus, ohio," usa""",
9111,52832,highland park, illinois," usa""",
9113,52835,medicine hat, alberta," canada""",
9114,52839,manchester, england," united kingdom""",
9118,52851,sausalito, california," usa""",
9119,52852,brooklyn, new york," usa""",
9123,52887,san lorenzo, california," usa""",
9125,52894,albuquerque, new mexico," usa""",
9128,52912,galesburg, michigan," usa""",
9130,52924,london, uk," united kingdom""",
9132,52927,los angeles, california," usa""",
9134,52938,vancouver, washington," usa""",
9144,52994,colton, oregon," usa""",
9145,52996,griffin, georgia," usa""",
9146,53010,jamestown, new york," usa""",
9152,53046,laurens, south carolina," usa""",
9153,53054,cleveland, tennessee," usa""",
9156,53059,silver spring, maryland," usa""",
9157,53060,albuquerque, new mexico," usa""",
9158,53068,atlanta, georgia," usa""",
9164,53095,san francisco, california," usa""",
9165,53097,yvr, british columbia," canada""",
9166,53100,charlotte, north carolina," usa""",
9168,53107,st ignatius, montana," usa""",
9169,53109,sackville, new brunswick," canada""",
9170,53117,london, england," united kingdom""",
9171,53123,new york, new york," usa""",
9172,53125,arnold, maryland," usa""",
9175,53130,warsaw, indiana," usa""",
9176,53132,bellthorpe, queensland," australia""",
9178,53140,caldwell, idaho," usa""",
9181,53150,ottawa, ," canada""",
9182,53160,worcester, massachusetts," usa""",
9186,53186,blairmore, alberta," canada""",
9187,53189,shelby, alabama," usa""",
9188,53200,ottawa, ontario," canada""",
9189,53201,london, england," united kingdom""",
9190,53205,kensington, connecticut," usa""",
9194,53228,columbus, ohio," usa""",
9198,53241,hillsborough, new jersey," usa""",
9199,53245,portland, oregon," usa""",
9203,53258,westfield, new jersey," usa""",
9204,53259,stockton, california," usa""",
9206,53263,san luis obispo, california," usa""",
9208,53274,-----, virginia," usa""",
9210,53281,mississauga, ontario," canada""",
9213,53295,, midlands," united kingdom""",
9215,53302,st. paul, minnesota," usa""",
9220,53350,austin, texas," usa""",
9223,53369,clemmons, north carolina," usa""",
9225,53377,south charleston, ohio," usa""",
9231,53401,napa, california," usa""",
9232,53406,baton rouge, louisiana," usa""",
9235,53411,columbia, missouri," usa""",
9239,53426,vienna, virginia," usa""",
9248,53477,st. louis, missouri," usa""",
9251,53496,deltona, florida," usa""",
9255,53506,hewitt, new jersey," usa""",
9257,53517,minneapolis, minnesota," usa""",
9261,53533,cincinnati, ohio," usa""",
9263,53537,richmond, indiana," usa""",
9264,53545,los angeles, california," usa""",
9269,53577,brooklyn, new york," usa""",
9276,53612,southampton, england," united kingdom""",
9278,53618,washington, dc," usa""",
9279,53619,buenos aires, buenos aires," argentina""",
9283,53659,saint louis, missouri," usa""",
9286,53664,maple ridge, british columbia," canada""",
9289,53680,medford, oregon," usa""",
9292,53707,frederick, maryland," usa""",
9294,53726,newcastle, england," united kingdom""",
9295,53729,balingup, western australia," australia""",
9299,53767,austin, texas," usa""",
9314,53932,halifax, nova scotia," canada""",
9317,53943,pioneer, california," usa""",
9318,53944,conover, wisconsin," usa""",
9319,53946,dearborn, michigan," usa""",
9322,53974,portsmouth, new hampshire," usa""",
9323,53975,wimberley, texas," usa""",
9327,53988,albemarle, north carolina," usa""",
9333,54016,newark, delaware," usa""",
9334,54026,potomac, maryland," usa""",
9342,54070,adelaide, south australia," australia""",
9343,54072,van nuys, california," usa""",
9345,54076,kitchener, ontario," canada""",
9346,54081,ottawa, ontario," canada""",
9347,54091,houston, texas," usa""",
9348,54092,dorney, berkshire," united kingdom""",
9355,54121,essen, nordrhein-westfalen," germany""",
9357,54132,grand prairie, texas," usa""",
9360,54161,perth, ontario," canada""",
9361,54163,worcester, vermont," usa""",
9363,54166,halifax, nova scotia," canada""",
9367,54196,new york, new york," usa""",
9369,54200,plainfield, ontario," canada""",
9370,54201,newtown, connecticut," usa""",
9373,54207,norman, oklahoma," usa""",
9376,54222,wichita, kansas," usa""",
9379,54245,yankton, south dakota," usa""",
9387,54289,petaluma, california," usa""",
9391,54304,carrboro, north carolina," usa""",
9392,54305,anacortes, washington," usa""",
9401,54354,hamburg, new york," usa""",
9402,54355,tulsa, oklahoma," usa""",
9404,54362,norwalk, ohio," usa""",
9406,54367,mesa, arizona," usa""",
9409,54373,crestview, florida," usa""",
9411,54379,santa ana, california," usa""",
9414,54413,vilonia, arkansas," usa""",
9419,54446,lacey, washington," usa""",
9420,54452,huntington beach, california," usa""",
9421,54453,boise, idaho," usa""",
9425,54480,mission, british columbia," canada""",
9426,54486,boulder, colorado," usa""",
9427,54490,greenville, north carolina," usa""",
9429,54493,baton rouge, louisiana," usa""",
9431,54507,summit, new jersey," usa""",
9435,54527,topsham, maine," usa""",
9440,54574,albany, california," usa""",
9443,54605,penngrove, california," usa""",
9444,54610,sykesville, maryland," usa""",
9445,54614,midwest city, oklahoma," usa""",
9446,54616,butler, pennsylvania," usa""",
9448,54622,kuala lumpur, federal territory," malaysia""",
9451,54628,stockton, missouri," usa""",
9452,54630,agoura hills, california," usa""",
9453,54632,bozeman, montana," usa""",
9454,54634,eugene, oregon," usa""",
9456,54648,santa claus, indiana," usa""",
9459,54654,beaverton, oregon," usa""",
9461,54672,cypress, california," usa""",
9464,54704,london, ontario," canada""",
9466,54716,ballwin, missouri," usa""",
9472,54752,chapel hill, north carolina," usa""",
9473,54757,memphis, tennessee," usa""",
9476,54798,milan, lombardia," italy""",
9477,54801,milano, lombardia," italy""",
9482,54823,manchester, maryland," usa""",
9485,54828,hamburg, hamburg," germany""",
9489,54859,saratoga springs, new york," usa""",
9490,54866,holland, michigan," usa""",
9492,54888,nanaimo, british columbia," canada""",
9493,54889,culbertson, montana," usa""",
9495,54895,charleston, south carolina," usa""",
9497,54907,stockholm, stockholm," sweden""",
9498,54908,victoria, british columbia," canada""",
9500,54914,washington, dc," usa""",
9501,54917,mandeville, louisiana," usa""",
9502,54925,san francisco, california," usa""",
9505,54968,amsterdam, massachusetts," netherlands""",
9507,54970,toronto, ontario," canada""",
9508,54983,st. louis, missouri," usa""",
9509,54987,cedarburg, wisconsin," usa""",
9510,54991,kincaid, illinois," usa""",
9516,55023,tuscaloosa, alabama," usa""",
9518,55033,bellevue, washington," usa""",
9522,55066,vancouver, washington," usa""",
9525,55083,madera, california," usa""",
9528,55097,greenville, illinois," usa""",
9530,55121,abbotsford, british columbia," canada""",
9535,55155,williams lake, british columbia," canada""",
9537,55161,hackensack, new jersey," usa""",
9538,55163,portland, oregon," usa""",
9539,55164,london, england," united kingdom""",
9540,55168,ottawa, ontario," canada""",
9541,55173,new orleans, louisiana," usa""",
9546,55191,los angeles, california," usa""",
9548,55198,houston, texas," usa""",
9549,55202,seattle, ," usa""",
9552,55220,hopkins, minnesota," usa""",
9553,55224,st. albans, wv," usa""",
9554,55232,yellowknife, northwest territories," canada""",
9555,55237,seattle, washington," usa""",
9558,55247,mittagong, new south wales," australia""",
9562,55261,plano, texas," usa""",
9563,55268,ithaca, new york," usa""",
9564,55270,bakersfield, california," usa""",
9565,55272,panama city, florida," usa""",
9566,55284,st. francisville, louisiana," usa""",
9571,55336,rochester, new york," usa""",
9572,55339,st. gallen, st. gallen," switzerland""",
9574,55342,chula vista, california," usa""",
9575,55347,los angeles, california," usa""",
9578,55356,houston, texas," usa""",
9579,55359,long branch, new jersey," usa""",
9585,55394,pineville, louisiana," usa""",
9587,55397,williams lake, british columbia," canada""",
9588,55398,cheyenne, oklahoma," usa""",
9590,55408,newport, north carolina," usa""",
9591,55411,canton, ohio," ua""",
9593,55414,albuquerque, new mexico," usa""",
9594,55421,highlands ranch, colorado," usa""",
9596,55430,locust grove, virginia," usa""",
9597,55432,greenbelt, maryland," canada""",
9601,55445,penang, penang," malaysia""",
9602,55448,cleveland, ohio," usa""",
9610,55471,dayton, ohio," usa""",
9611,55486,mt. prospect, illinois," usa""",
9618,55505,san francisco, california," usa""",
9619,55511,toronto, ontario," canada""",
9622,55526,knoxville, tennessee," usa""",
9625,55539,healdsburg, california," usa""",
9626,55548,chamblee, georgia," usa""",
9631,55561,seattle, washington," usa""",
9632,55562,san leandro, california," usa""",
9633,55567,monroe township, new jersey," usa""",
9637,55607,washington, dc," usa""",
9638,55615,worthington, minnesota," usa""",
9642,55631,taylors, south carolina," usa""",
9643,55637,ann arbor, michigan," usa""",
9644,55641,mountain view, california," usa""",
9645,55646,marshall, missouri," usa""",
9649,55665,austin, texas," usa""",
9651,55671,royal oak, michigan," usa""",
9653,55683,aurora, illinois," usa""",
9657,55716,sacramento, california," usa""",
9660,55725,redlands, california," usa""",
9662,55732,st. louis, missouri," usa""",
9666,55737,langley, washington," usa""",
9667,55742,forest falls, california," usa""",
9668,55750,belleville, illinois," usa""",
9669,55751,hesperia, california," usa""",
9682,55787,fortuna, california," usa""",
9685,55799,scarborough, ontario," canada""",
9687,55811,scottsdale, arizona," usa""",
9690,55824,grand rapids, michigan," usa""",
9694,55849,montreal, quebec," canada""",
9698,55870,college station, texas," usa""",
9702,55918,austin, texas," usa""",
9704,55923,laurel, maryland," usa""",
9712,55961,scottsdale, arizona," usa""",
9713,55973,san francisco, california," usa""",
9715,55986,souderton, pennsylvania," usa""",
9724,56030,fort collins, colorado," usa""",
9732,56071,ft lee, new jersey," usa""",
9736,56102,sammamish, washington," usa""",
9737,56110,durham, north carolina," usa""",
9740,56143,warren, oregon," usa""",
9744,56169,washington, dc," usa""",
9745,56185,waterloo, ontario," canada""",
9749,56203,cherry hill, new jersey," usa""",
9750,56205,lexington, kentucky," usa""",
9751,56210,philadelphia, pennsylvania," usa""",
9752,56212,omaha, nebraska," usa""",
9753,56213,madison, wisconsin," usa""",
9756,56229,cene, lombardia," italy""",
9757,56231,south surrey, british columbia," canada""",
9766,56307,el segundo, california," usa""",
9767,56309,frankfort, kentucky," usa""",
9768,56313,ottawa, ontario," canada""",
9771,56323,edmonton, alberta," canada""",
9775,56355,hudson, new york," usa""",
9778,56361,fulda, hessen," germany""",
9786,56423,temple city, california," usa""",
9787,56424,austin, texas," usa""",
9789,56427,eugene, oregon," usa""",
9790,56442,victoria, british columbia," canada""",
9791,56445,cork, munster," ireland""",
9793,56450,braunschweig, niedersachsen," germany""",
9795,56462,baton rouge, louisiana," usa""",
9798,56472,oxnard, california," usa""",
9800,56522,clackamas, oregon," usa""",
9801,56524,simi valley, california," usa""",
9802,56526,salem, virginia," usa""",
9805,56542,clifton park, new york," usa""",
9806,56552,gibsons, british columbia," canada""",
9810,56560,new lothrop, michigan," usa""",
9812,56573,carlinville, illinois," usa""",
9816,56585,mckinney, texas," usa""",
9821,56613,london, n/a," united kingdom""",
9822,56616,san diego, california," usa""",
9827,56627,columbia city, indiana," usa""",
9833,56650,san diego, california," usa""",
9834,56652,millersville, pennsylvania," usa""",
9835,56654,fort worth, texas," usa""",
9836,56661,green, ohio," usa""",
9837,56662,vancouver, washington," usa""",
9844,56687,greenfield, illinois," usa""",
9845,56714,praireville, louisiana," usa""",
9846,56718,austin, texas," usa""",
9847,56723,langley, british columbia," canada""",
9850,56745,bismarck, north dakota," usa""",
9853,56759,louisville, colorado," usa""",
9857,56797,huntington, new york," usa""",
9858,56804,southbridge, canterbury," new zealand""",
9859,56817,great falls, montana," usa""",
9861,56834,greenville, south carolina," usa""",
9863,56850,manteca, california," usa""",
9867,56857,dallas, texas," usa""",
9870,56871,newburgh, indiana," usa""",
9881,56978,abbiategrasso, milan," italy""",
9882,56983,las cruces, new mexico," usa""",
9884,56986,montpelier, vermont," usa""",
9887,57002,milford, delaware," usa""",
9889,57013,reston, virginia," usa""",
9891,57032,portland, oregon," usa""",
9893,57039,zurich, zurich," switzerland""",
9894,57060,wallingford, pennsylvania," usa""",
9895,57068,arlington, virginia," usa""",
9898,57073,indianapolis, indiana," usa""",
9902,57102,calgary, alberta," canada""",
9905,57109,virginia beach, virginia," usa""",
9909,57131,golden, colorado," usa""",
9913,57157,inglewood, california," usa""",
9914,57159,westfield, new jersey," usa""",
9915,57166,denver, colorado," usa""",
9916,57168,honolulu, hawaii," usa""",
9917,57173,jamestown, indiana," usa""",
9918,57179,minneapolis, minnesota," usa""",
9924,57221,dallas, texas," usa""",
9925,57223,miami, florida," usa""",
9927,57234,austin, texas," usa""",
9931,57247,fords, new jersey," usa""",
9932,57255,cordova, tennessee," usa""",
9935,57262,toledo, ohio," usa""",
9938,57267,corvallis, oregon," usa""",
9940,57272,nashua, new hampshire," usa""",
9942,57275,socorro, new mexico," usa""",
9945,57291,brooklyn, new york," usa""",
9946,57292,angola, indiana," usa""",
9948,57301,, smith`s," bermuda""",
9953,57332,pittsburgh, pennsylvania," usa""",
9962,57387,monroe, new york," usa""",
9964,57395,visalia, california," usa""",
9967,57411,gresham, oregon," usa""",
9969,57416,sacramento, california," usa""",
9971,57423,coburg, oregon," usa""",
9973,57442,berlin, berlin," germany""",
9976,57468,elton, louisiana," usa""",
9977,57486,berlin, berlin," germany""",
9978,57490,sheffield, england," united kingdom""",
9981,57528,charlottenlund, ordrup," denmark""",
9982,57533,knoxville, tennessee," usa""",
9985,57545,sacramento, california," usa""",
9988,57560,los angeles, california," usa""",
9991,57595,dayton, texas," usa""",
9994,57601,san diego, california," usa""",
9996,57627,aaaaaaa, alaska," italy""",
9999,57652,south mills, north carolina," usa""",
10002,57685,las cruces, new mexico," usa""",
10003,57686,north quincy, massachusetts," usa""",
10006,57712,brooklyn, new york," usa""",
10010,57734,watertown, massachusetts," usa""",
10012,57745,manhattan beach, california," usa""",
10015,57765,erie, pennsylvania," usa""",
10016,57781,west linn, oregon," usa""",
10021,57794,gatineau, quebec," canada""",
10022,57799,fayetteville, north carolina," usa""",
10023,57800,washington, dc," usa""",
10027,57820,blanchardville, wisconsin," usa""",
10030,57831,athens, georgia," usa""",
