Title-and-Author,num_ratings,avg_rating
slow dancing on dinosaur bones by lana witt,2,5.0
houses without doors by peter straub,2,8.5
housekeeping by marilyn robinson,2,8.0
slut by leora tanenbaum,2,9.0
small leather journal with strap - myra series by anatolian treasures,2,7.0
small miracles ii by yitta halberstam,2,9.5
house of dreams by brenda joyce,2,7.5
small vices by robert b . parker,2,7.5
small world by martin suter,2,9.0
how to read literature like a professor by thomas c . foster,2,8.0
slam book fever by francine pascal,2,6.0
how to see and read the aura by ted andrews,2,7.5
sky coyote by kage baker,2,8.5
simpson's christmas book by matt groening,2,6.5
hunting evil by carlton smith,2,6.5
hunted past reason by richard matheson,2,8.0
single & single by john le carre,2,6.0
hunger point by jillian medoff,2,8.0
humans by robert j . sawyer,2,8.5
human croquet by kate atkinson,2,8.5
sins of the seventh sister by huston curtiss,2,10.0
sir gawain and the green knight by brian stone,2,6.0
sirena by donna jo napoli,2,6.5
hugger mugger by robert b . parker,2,7.0
sister to the rain by melisa michaels,2,7.0
html for the world wide web with xhtml and css by elizabeth castro,2,10.0
html by chuck musciano,2,9.0
sisters by carol saline,2,6.5
"html 4 for the world wide web , fourth edition by elizabeth castro",2,8.0
site unseen by dana cameron,2,8.5
sivananda companion to yoga by lucy . lidell,2,8.0
howling in the darkness by b . j . daniels,2,5.0
"how to win friends , revised by dale carnegie",2,7.0
how to turn your ex - boyfriend into a toad by athena starwoman,2,8.5
how to talk minnesotan by howard mohr,2,10.0
skinny dip by carl hiaasen,2,7.5
how to sell more than 75 % of your freelance writing by gordon burgett,2,8.5
skull session by daniel hecht,2,7.5
hound of the baskervilles by sir arthur conan doyle,2,9.0
hottest blood by jeff gelb,2,8.5
snagged by carol higgins clark,2,6.0
home comforts by cheryl mendelson,2,8.0
something wicked by carolyn g . hart,2,7.5
sometimes a great notion by ken kesey,2,8.0
sommerschwestern by judy blume,2,8.0
son of a grifter by kent walker,2,5.5
holly by jude deveraux,2,7.5
hit or myth by robert asprin,2,8.0
song of kali by dan simmons,2,8.0
song of myself by walt whitman,2,9.5
hit man by lawrence block,2,8.5
song of the axe by john r . dann,2,7.5
historic haunted america by michael norman,2,8.0
historia universal de la infamia / a universal history of infamy by jorge luis borges,2,5.5
songmaster by orson scott card,2,8.5
songs from the seashell archives by elizabeth ann scarborough,2,7.0
songs my mother taught me by audrey thomas,2,7.0
songs of distant earth by arthur c . clarke,2,8.5
songs of the gorilla nation by dawn phd prince - hughes,2,8.0
hill towns by anne rivers siddons,2,6.5
hilary and jackie by hilary du pre,2,7.0
highland laddie gone by sharyn mccrumb,2,8.0
high stakes by dick francis,2,8.0
high exposure by david breashears,2,8.0
souls in the great machine by sean mcmullen,2,5.5
sound and the fury by william faulkner,2,8.5
south beach diet good fats / good carbs guide by arthur agatston,2,10.0
homage to catalonia by george orwell,2,8.5
someone's watching by judith kelman,2,6.5
"snake , the crocodile & the dog , the by elizabeth peters",2,7.5
someone to watch over me by jill churchill,2,7.5
snakebite sonnet by max phillips,2,8.0
hotel new hampshire by john irving,2,9.5
snobbery by joseph epstein,2,6.5
snow island by katherine towler,2,8.0
snow mountain passage by james d . houston,2,6.5
hot shot by susan elizabeth phillips,2,8.0
hot chocolate for the mystical soul by arielle ford,2,9.0
hope and glory by katherine sutcliffe,2,5.5
hoot by carl hiaasen,2,8.0
so wild a heart by candace camp,2,6.0
so worthy my love by kathleen e . woodiwiss,2,9.0
so you want to be a lesbian by liz tracey,2,8.5
so you're thinking about homeschooling by lisa whelchel,2,7.5
hooked by stef ann holm,2,8.0
soft by rupert thomson,2,6.0
soft focus by jayne ann krentz,2,7.5
hons and rebels by jessica mitford,2,8.5
honor bound by sandra brown,2,7.5
soldiers of fortune by diana palmer,2,8.5
hong kong by stephen coonts,2,7.5
soloalbum by benjamin v stuckrad - barre,2,7.5
some girls do by leanne banks,2,8.5
some like it sizzling by jamie sobrato,2,7.0
some things that stay by sarah willis,2,7.0
somebody else's kids by torey hayden,2,8.0
"i , elizabeth by rosalind miles",2,7.5
"i , lucifer by glen duncan",2,5.5
seduction by design by sandra brown,2,6.0
in big trouble by laura lippman,2,6.5
sex in history by reay tannahill,2,9.5
sex with a mountain bike and other stories by gary wockner,2,7.0
sexual personae by camille paglia,2,6.0
shade of the maple by kirk martin,2,8.5
in dark places by michael prescott,2,8.5
in danger's path by w . e . b . griffin,2,8.5
shades of gray by amanda ashley,2,9.5
shadow crossing by catherine spangler,2,9.5
shadow dance by susan andersen,2,6.5
in camelot's shadow by sarah zettel,2,6.5
shadow hunter by michael reaves,2,6.5
shadow leader by tara k . harper,2,7.5
shadow of a dark queen by raymond e . feist,2,9.0
"i , rigoberta menchu by rigoberta menchu",2,7.0
in a strange city by laura lippman,2,7.5
improper english by katie macalister,2,6.0
imponderables by david feldman,2,7.5
imperfect strangers by stuart woods,2,9.0
shadowland by peter straub,2,9.0
shadows of steel by dale brown,2,7.0
shallow graves by jeffery deaver,2,6.5
shambhala by chogyam trungpa,2,9.5
shanghai baby by wei hui,2,6.0
shanghai baby by zhou wei hui,2,8.0
shanna by kathleen e . woodiwiss,2,7.0
illumination night by alice hoffman,2,6.5
sex and the single vampire by katie macalister,2,8.5
in harm's way by doug stanton,2,7.5
in his image by james beauseigneur,2,8.0
"sewer , gas & electric by matt ruff",2,8.5
seduction of peter s by lawrence sanders,2,7.5
independence day by dean devlin,2,6.5
incriminating evidence by sheldon siegel,2,6.5
incident at twenty - mile by trevanian,2,8.0
in the still of the night by jill churchill,2,7.0
in the presence of the enemy by elizabeth george,2,8.5
in the name of salome by julia alvarez,2,5.5
in the land of dreamy dreams by ellen gilchrist,2,10.0
in the hand of the goddess by tamora pierce,2,8.5
selected canterbury tales by geoffrey chaucer,2,7.0
in the garden of iden by kage baker,2,6.5
selected poems by william blake,2,5.5
selections from household hints and handy by readers digest,2,6.5
in the event of my death by carlene thompson,2,8.0
in the electric mist with confederate dead by james l . burke,2,7.5
"in sunlight , in a beautiful garden by kathleen cambor",2,8.0
in silence by erica spindler,2,5.0
serpent by clive cussler,2,7.5
servant of the empire by raymond feist,2,9.0
in search of excellence by thomas j peters,2,8.5
"in search of excellence by jr . , robert h waterman",2,3.0
setting free the bears by john irving,2,8.5
seven dials by anne perry,2,8.0
in patagonia by bruce chatwin,2,8.0
in love & trouble by alice walker,2,9.5
illuminata by marianne williamson,2,9.0
shave the whales by scott adams,2,8.5
she flew the coop by michael lee west,2,8.5
i'm with the band by pamela des barres,2,1.5
i'm ok - you're ok by thomas harris,2,7.5
i'm not scared by niccolo ammaniti,2,7.0
side effects by michael palmer,2,7.0
i who never known men by jacqueline harpman,2,7.0
i was there by shelley tanaka,2,9.0
signal to noise by eric s . nylund,2,7.5
signature killers by robert keppel,2,7.5
i spy spooky night by walter wick,2,7.5
silence in hanover close by anne perry,2,7.0
silence of the hams by jill churchill,2,7.5
i spy mystery by jean marzollo,2,8.5
silent desires by julie kenner,2,7.5
"i remember laura"" by stephen w . hines",2,9.5
silent melody by mary balogh,2,6.5
silent night by j . d . robb,2,6.5
i married a communist by philip roth,2,8.0
silent snow by steve thayer,2,8.5
silent surrender by rita herron,2,7.0
silhouette in scarlet by elizabeth peters,2,7.0
i hope you dance by mark d . sanders,2,9.0
i cannot get you close enough by ellen gilchrist,2,8.5
i burn for you by susan sizemore,2,7.5
simisola by ruth rendell,2,8.0
i am not going to get up today by seuss,2,9.0
simplicity by edward de bono,2,5.5
shutterbug follies by jason little,2,8.5
shrub by molly ivins,2,8.5
il visconte dimezzato by italo calvino,2,8.5
shower of stars by nancy herkness,2,8.0
il nome della rosa by umberto eco,2,9.0
she who remembers by linda lay shuler,2,6.0
she's gone country by kyle spencer,2,5.0
she's gonna blow by julie ann barnhill,2,6.0
il giovane holden by j . d . salinger,2,6.0
il diavolo e la signorina prym by paulo coelho,2,7.5
ignaz oder die verschworung der idioten . roman by john kennedy toole,2,7.5
"if you can't live without me , why aren't you dead yet by cynthia heimel",2,9.0
if the slipper fits by elaine fox,2,9.0
ship fever by andrea barrett,2,9.0
"if the buddha dated by charlotte sophia , phd . kasl",2,9.0
shipwreck by gordon korman,2,7.5
if nobody speaks of remarkable things by jon mcgregor,2,7.0
if morning ever comes by anne tyler,2,7.0
"if life is a game , these are the rules by cherie carter - scott",2,7.5
shoot don't shoot by j . a . jance,2,8.0
"if ever i return , pretty peggy - o by sharyn mccrumb",2,9.0
shooting the boh by tracy johnston,2,7.5
idiot letters by paul rosa,2,8.0
shore lights by barbara bretton,2,6.0
idiot by fyodor dostoyevsky,2,6.5
short stories by ernest hemingway,2,8.5
shot in the heart by mikal gilmore,2,6.5
ich ein tag sprechen hubsch by david sedaris,2,7.5
iceberg by clive cussler,2,7.0
quincunx by charles palliser,2,7.5
lathe of heaven by ursula k . le guin,2,9.5
hidden in plain view by jacqueline l . tobin,2,8.0
mercenary's woman by diana palmer,2,8.5
notes from an even smaller island by neil humphreys,2,8.5
notes to myself by hugh prather,2,9.0
nothing but blue skies by tom holt,2,7.5
nothing is impossible by christopher reeve,2,5.5
nothing left over by toinette lippe,2,7.0
mexico by james a . michener,2,7.0
nous n'irons plus au bois by mary higgins clark,2,7.5
novel without a name by thu hng dng,2,6.0
messiah by andrei codrescu,2,7.5
now or never by elizabeth adler,2,8.0
mercy by david lindsey,2,8.0
merchant venice by william shakespeare,2,8.5
nur der tod ist ohne makel by ann granger,2,6.5
mini sagas by the daily telegraph competition,2,7.5
men in black ii by robert gordon,2,5.0
nymph by francesca lia block,2,7.5
men at work by george f . will,2,7.0
o - zone by paul theroux,2,7.0
o jerusalem by laurie r . king,2,7.5
oath of swords by david weber,2,9.0
memory by lois mcmaster bujold,2,9.0
memorias de una vaca by bernardo atxaga,2,5.0
melancholie der ankunft by jhumpa lahiri,2,8.5
mein deutsches dschungelbuch by wladimir kaminer,2,6.5
megan by linda lael miller,2,8.0
odessa by frederick forsyth,2,6.0
midnight fantasies by vicki lewis thompson,2,4.0
not a sparrow falls by linda nichols,2,8.0
nostalgic barbie by running press,2,10.0
midnight flight by v . c . andrews,2,7.0
nitpicker's guide for deep space nine trekkers by phil farrand,2,8.0
no bad dogs by barbara woodhouse,2,7.5
no digas que fue un sueno by terenci moix,2,7.5
mind hunter by john douglas,2,8.5
mind game by christine feehan,2,8.5
no man's mistress by mary balogh,2,7.5
no more prisons by william upski wimsatt,2,7.5
no ordinary child by darlene graham,2,7.0
no other man by shannon drake,2,9.0
millennium by john varley,2,7.5
millennium art by taschen america,2,10.0
milk in my coffee by eric jerome dickey,2,8.5
milenium by manuel montalban vazquez,2,7.0
no shitting in the toilet by peter moore,2,3.5
no use dying over spilled milk by tamar myers,2,8.0
nobilta . commissario brunettis siebter fall by donna leon,2,7.0
noble house by james clavell,2,5.0
nobody knows by mary jane clark,2,7.5
nobody's angel by karen robards,2,6.5
nobody's darling by teresa medeiros,2,7.5
mientras vivimos by maruja torres,2,8.0
noir by k . w . jeter,2,4.0
midsummer's knight by tori phillips,2,7.5
midsummer night's dream by william shakespeare,2,9.5
midshipman's hope by david feintuch,2,8.5
meeting jesus again for the first time by marcus j . borg,2,10.0
meditations from the road by m . scott peck,2,7.0
meditations by marcus aurelius,2,6.0
mark twain murders by edith skom,2,8.0
one for my baby by tony parsons,2,8.5
marine sniper by charles henderson,2,10.0
marilyn monroe by donald spoto,2,8.5
march upcountry by david weber,2,9.0
marabou stork nightmares by irvine welsh,2,6.5
manufacturing consent by edward s . herman,2,7.5
one more for the road by ray bradbury,2,7.0
one night by debbie macomber,2,7.0
manner of death by stephen white,2,8.5
man of the shadows by don coldsmith,2,7.5
man like mac by fay robinson,2,7.5
one two buckle my shoe by jesse hunter,2,5.0
man from st petersburg by ken follett,2,7.5
only angels can wing it the rest of us have to practice by liz curtis higgs,2,8.5
only dad by alan titchmarsh,2,7.0
only love by elizabeth lowell,2,9.0
man and his symbols by carl g . jung,2,7.0
"ooh , la la by robin wells",2,9.0
man alone by lindsay mckenna,2,8.0
open season by c . j . box,2,8.0
man - kzin wars iv by larry niven,2,8.5
"malory by thomas , sir malory",2,9.0
opposites attract by hailey north,2,7.5
orchid blues by stuart woods,2,8.0
ordeal by the sea by thomas helm,2,8.0
one false move by harlan coben,2,7.0
one corpse too many by ellis peters,2,8.0
office yoga by darrin zeer,2,7.5
marry a man who will dance by ann major,2,6.5
"oh , bother by betty birney",2,6.5
me by garrison keillor,2,8.0
old bones by aaron elkins,2,8.0
olivia saves the circus by ian falconer,2,10.0
material world by peter menzel,2,8.5
on a wild night by stephanie laurens,2,6.5
on basilisk station by david weber,2,7.5
material girl by julia london,2,8.0
on beulah height by reginald hill,2,7.0
on dangerous ground by jack higgins,2,8.5
matchstick men by eric garcia,2,6.5
on rue tatin by susan herrmann loomis,2,8.5
mastering the zone by barry sears,2,8.0
master of temptation by nicole jordan,2,10.0
master of desire by kinley macgregor,2,9.5
"massacre at waco , texas by clifford l . linedecker",2,3.0
on wings of eagles by ken follett,2,8.0
"mary , bloody mary by carolyn meyer",2,10.0
once and again by lori foster,2,8.5
martha inc . by christopher m . byron,2,7.0
mars by ben bova,2,6.5
once upon a midnight by nora roberts,2,6.5
mars and venus in the bedroom by john gray,2,7.0
once upon a star by nora roberts,2,6.5
once upon a winters night by dennis l . mckiernan,2,9.0
mind of my mind by octavia e . butler,2,5.5
mint julep murder by carolyn g . hart,2,9.0
ordinary resurrections by jonathan kozol,2,7.5
mourn not your dead by deborah crombie,2,8.0
my secret history by paul theroux,2,6.0
mr . wilson's cabinet of wonder by lawrence weschler,2,9.0
mr . november by lori foster,2,7.5
mr . macgregor by alan titchmarsh,2,9.0
my soul to keep by tananarive due,2,9.0
moving beyond words by gloria steinem,2,9.0
moveon's 50 ways to love your country by moveon,2,10.0
move to strike by perri o'shaughnessy,2,7.5
myst by robyn miller,2,8.5
mysteries of the unexplained by carroll c . calkins ( editor ),2,6.0
mystic places by time life books,2,9.5
mouse on the mile by stephen king,2,10.0
myth - nomers and im - pervections by robert asprin,2,5.5
nighttime guardian by amanda stevens,2,10.0
myth conceptions by robert asprin,2,7.5
mountains of spices by hannah hurnard,2,7.5
n - space by larry niven,2,8.5
motoring with mohammed by eric hansen,2,8.5
motherhood the second oldest profession by erma bombeck,2,9.0
mother's boys by bernard taylor,2,6.0
naked came the phoenix by marcia talley,2,9.0
mother of storms by john barnes,2,9.0
mother earth spirituality by ed mcgaa,2,5.0
naked justice by william bernhardt,2,7.0
mortal pursuit by brian harper,2,7.0
name all the animals by alison smith,2,6.5
my own country by a . verghese,2,8.5
my one and only by mackenzie taylor,2,7.5
my monastery is a minivan by denise roy,2,10.0
my losing season by pat conroy,2,6.5
murder in spokane by mark fuhrman,2,7.5
murder in the cia by margaret truman,2,7.0
murder of a small - town honey by denise swanson,2,7.5
murder on a bad hair day by anne george,2,9.0
murder boogies with elvis by anne george,2,8.0
murder on the potomac by margaret truman,2,5.5
murder at the vicarage by agatha christie,2,7.5
murder she wrote by donald bain,2,6.0
murder with puffins by donna andrews,2,8.0
murder@maggody . com by joan hess,2,8.0
murder at the library of congress by margaret truman,2,8.5
must be magic by patricia rice,2,7.5
murder at musket beach by bernie lee,2,5.5
murder at bertram's bower by cynthia peale,2,7.0
my big old texas heartache by geralyn dawson,2,6.0
mucho mojo by joe r . lansdale,2,6.5
my family and other animals by gerald durrell,2,8.5
"my father , dancing by bliss broyard",2,6.0
mtv's the real real world by hillary johnson,2,7.0
my hairiest adventure by r . l . stine,2,6.0
my home is far away by dawn powell,2,8.0
my lady pirate by elizabeth doyle,2,10.0
mrs . pollifax and the lion killer by dorothy gilman,2,8.0
mrs . pollifax and the hong kong buddha by dorothy gilman,2,7.0
mrs . pollifax and the golden triangle by dorothy gilman,2,8.0
mortal allies by brian haig,2,8.5
nana by emile zola,2,9.5
more sniglets by rich hall,2,6.0
new york dead by stuart woods,2,7.5
next of kin by roger fouts,2,9.0
modern manners by p . j . o'rourke,2,8.0
model behaviour by jay mcinerney,2,5.5
mockery of justice by cynthia l . cooper,2,7.5
"moby - dick or , the whale by herman melville",2,7.5
moby - dick by herman melville,2,6.5
moab is my washpot by stephen fry,2,9.0
mit staunen und zittern by amelie nothomb,2,8.0
niebla by miguel de unamuno,2,9.5
mistress of the empire by raymond e . feist,2,9.5
mistress by amanda quick,2,7.0
missing women and others by june spence,2,7.0
missing chums by franklin w . dixon,2,8.0
night of the living dummy ii by r . l . stine,2,7.0
night passage by robert b . parker,2,8.0
miss timothy perseveres by emily hendrickson,2,9.0
night shadow by catherine coulter,2,8.5
miss smillas feeling for snow by peter hoeg,2,8.5
miss nelson is missing by harry g . allard,2,7.5
miss lonelyhearts & the day of the locust by nathanael west,2,8.5
miss julia throws a wedding by ann b . ross,2,8.0
mischief by amanda quick,2,7.5
nightingale's lament by simon r . green,2,7.0
mirrorshades by bruce sterling,2,7.0
mirror crackd by agatha christie,2,9.5
newton's cannon by j . gregory keyes,2,6.0
"molly ivins can't say that , can she by molly ivins",2,9.0
"narrative of the life of frederick douglass , an american slave by frederick douglass",2,9.0
"new selected poems , 1966 - 1987 by seamus heaney",2,5.5
more scary stories to tell in the dark by alvin schwartz,2,9.5
"nasty , stinky sneakers by eve bunting",2,8.5
national audubon society field guide to north american insects and spiders by lorus milne,2,8.0
national geographic field guide to the birds of north america by unknown unknown,2,9.5
nations favourite love poems a selection by bbc,2,9.0
natural california by not applicable ( na ),2,10.0
morality play by barry unsworth,2,7.5
naturally naughty by leslie kelly,2,9.5
nausea by jean - paul sartre,2,8.5
navy blues by debbie macomber,2,5.0
montana by debbie macomber,2,7.5
monster by walter dean myers,2,9.0
negotiator by frederick forsyth,2,7.0
monster by sanyika shakur,2,7.5
monster blood ii by r . l . stine,2,7.5
neon rain by james lee burke,2,8.0
nervous conditions by tsitsi dangarembga,2,9.0
monk swimming by malachy mccourt,2,6.5
money doesn't grow on trees by neale s . godfrey,2,8.5
mondlaub by tanja kinkel,2,6.0
never nosh a matzo ball by sharon kahn,2,6.0
momilies by michele slung,2,6.0
new attitude by charlotte hughes,2,8.0
new complete do - it - yourself manual by reader's digest,2,10.0
new roadside america by doug kirby,2,8.0
malena es un nombre de tango by almudena grandes,2,9.5
make your own valentine cards by lisa rojany,2,10.0
latitudes of melt by joan clark,2,9.0
lightkeeper by susan wiggs,2,7.5
portable dorothy parker by dorothy parker,2,10.0
linda goodman's star signs by linda goodman,2,6.0
lillies of the field by william e barrett,2,8.5
possum magic by mem fox,2,10.0
postcards by e . annie proulx,2,7.5
"postcards from life's little instruction book by h . jackson , jr . brown",2,10.0
likely to die by linda fairstein,2,8.0
postmarked yesteryear by pamela e . apkarian - russell,2,10.0
like silk by mary lynn baxter,2,8.0
like normal people by karen bender,2,8.5
lightsabers by kevin j . anderson,2,8.0
potshot by robert b . parker,2,6.5
light on yoga by b . k . s . iyengar,2,8.5
llewellyn's 2004 magical almanac by sam llewellyn,2,8.0
life's little destruction book by charles sherwood dane,2,8.5
power of a woman by barbara taylor bradford,2,8.0
power that preserves covenant 3 by stephen r donaldson,2,9.0
life penalty by joy fielding,2,6.5
practice effect by david brin,2,9.0
life of birds by david attenborough,2,9.5
praying for sleep by jeffrey deaver,2,8.0
life in the fat lane by cherie bennett,2,8.0
precious victims by don w . weber,2,6.0
life 101 by john - roger mcwilliams,2,6.0
pressure points by larry brooks,2,8.0
liberty falling by nevada barr,2,6.0
lion in the valley by elizabeth peters,2,6.5
pooh and the philosophers by john tyerman williams,2,6.5
pooh and the dragon by ann braybrooks,2,7.5
lion of ireland by robert . metz,2,6.5
llewellyn's 2001 moon sign book and gardening almanac by not applicable ( na ),2,7.5
pirate and the pagan by virginia henley,2,8.0
living out loud by anna quindlen,2,7.0
live from new york by tom shales,2,8.0
live from death row by mumia abu - jamal,2,10.0
little myth marker by robert asprin,2,6.5
little miss innocent by lori foster,2,6.5
plantation by dorothea benton frank,2,9.0
play the piano drunk like a percussion instrument until the fingers begin to bleed a bit by charles bukowski,2,8.0
play with fire by dana stabenow,2,7.0
playboy sheikh by alexandra sellers,2,8.5
little matchmaker by muriel jensen,2,5.5
playing beatie bow by ruth park,2,8.0
little house in brookfield by maria d . wilkes,2,8.5
pleasure for pleasure by jamie sobrato,2,6.5
little green men by christopher buckley,2,8.0
little children by tom perrotta,2,7.5
point of impact by steve perry,2,7.5
listening to prozac by peter d . kramer,2,7.0
listen to your heart by fern michaels,2,5.5
lirael by garth nix,2,8.5
polite lies by kyoko mori,2,7.5
lionhearted by diana palmer,2,9.0
lion's lady by suzanne barclay,2,9.0
lion's bride by iris johansen,2,8.5
pretty boy floyd by larry mcmurtry,2,9.0
liberty by stephen coonts,2,6.0
lexikon der popularen irrtumer by walter kramer,2,5.0
legacies by f . paul wilson,2,8.5
pu der bar by a . a . milne,2,8.5
led astray by sandra brown,2,6.0
leaving las vegas by john o'brien,2,8.5
pudd'nhead wilson by mark twain,2,8.5
leadership secrets of attila the hun by wess roberts,2,8.5
pura vida by jose maria mendiluce,2,6.0
pure indulgence heat by janelle denison,2,5.5
le roman de tristan et iseut by joseph bedier,2,7.5
le pere de nos peres by bernard werber,2,8.5
le ore by micheal cunningham,2,6.5
le liseur by berhard schlink,2,8.5
le jour des fourmis by bernard werber,2,5.5
le grand secret by rene barjavel,2,6.0
le demon et mademoiselle prym by p . coelho,2,7.5
q's legacy by helene hanff,2,7.0
quantity theory of insanity by will self,2,8.5
quantum leap by mindy peterman,2,7.0
quarantine by greg egan,2,7.5
le ceneri di angela by mccourt,2,8.5
le baron perche by calvino,2,9.0
lavender lies by susan wittig albert,2,6.5
lauren bacall by myself by lauren bacall,2,9.0
lauren bacall by lauren bacall,2,9.0
laura by larry watson,2,7.5
"queens by pickles""""",2,9.5
psychoville by christopher fowler,2,7.0
legally correct fairy tales by david fisher,2,6.0
letting go by pamela morsi,2,7.5
legend of the sorcerer by donna kauffman,2,6.0
letters to a young contrarian by christopher hitchens,2,5.5
primal fear by william diehl,2,8.5
primary inversion by catherine asaro,2,7.0
prime directive by judith reeves - stevens,2,8.5
letters from cicely by ellis weiner,2,8.5
prime time by sandra brown,2,8.0
let's get physical by sherry ashworth,2,6.5
prince of dreams by susan krinard,2,10.0
les tribulations de tiffany trott by isabel wolff,2,7.0
prince of wolves by susan krinard,2,9.5
les piliers de la terre by ken follett,2,8.5
les nuits fauves / savage nights by collard,2,4.5
princess daisy by judith krantz,2,8.5
princess sultanas daughters by jean sasson,2,8.0
programming perl by larry wall,2,7.5
lenore by roman dirge,2,10.0
projection by keith ablow,2,7.5
prometheus rising by robert anton wilson,2,9.5
promiscuities by naomi wolf,2,7.0
promise forever by marta perry,2,8.0
legs benedict by mary daheim,2,6.0
proof by dick francis,2,8.0
legends of the fall by jim harrison,2,7.5
prophecy by elizabeth haydon,2,9.5
prospero's children by jan siegel,2,7.0
pink slip party by cara lockwood,2,6.0
pillow talk by hailey north,2,8.0
majestic by whitley strieber,2,6.0
loving by danielle steel,2,5.0
overload / if a man answers by linda howard,2,5.0
luck in the shadows by lynn flewelling,2,7.5
lucifers hammer by larry niven,2,6.5
loving jessie by dallas schulze,2,8.5
paige by paige by paige davis,2,8.0
paint it black by p . j . parrish,2,6.5
paladin of souls by lois mcmaster bujold,2,8.0
pale horse coming by stephen hunter,2,7.5
palm sunday by kurt vonnegut,2,8.5
loving each other by leo f . buscaglia,2,9.0
palmwijn by adriaan van dis,2,6.5
loving che by ana menendez,2,8.0
lovers by judith krantz,2,6.5
lo hobbit / the hobbit by j . r . r . tolkien,2,8.5
lover beware by christine feehan,2,9.5
love's enduring promise by janette oke,2,8.0
paradise kiss vol 1 by ai yazawa,2,9.0
paradise lost and other poems by john milton,2,10.0
love with a long tall texan by diana palmer,2,10.0
paradise news by david lodge,2,6.5
parallel journeys by eleanor h . ayer,2,8.5
paris no se acaba nunca by enrique vila - matas,2,4.5
love poems by nikki giovanni,2,8.0
park and ride by miranda sawyer,2,8.0
party monster by james st . james,2,8.0
party of one by anneli s . rufus,2,7.5
lucky's lady by tami hoag,2,8.0
lucy's launderette by betsy burke,2,8.0
outlaw by elizabeth lowell,2,9.0
lust for life by irving stone,2,10.0
orphan by stella cameron,2,5.5
orsinian tales by ursula k . le guin,2,9.5
mail by mameve medwed,2,6.0
oscar and lucinda by peter carey,2,8.5
magnolia moon by joann ross,2,7.0
magical aromatherapy by scott cunningham,2,7.0
otherwise known as sheila the great by judy blume,2,7.5
magic school bus by joanna cole,2,7.5
magic hour by susan isaacs,2,7.0
our husband by stephanie bond,2,6.5
maggy's child by karen robards,2,10.0
our town by thornton niven wilder,2,7.0
our town by thornton wilder,2,10.0
mafalda inedita by quino,2,8.5
out of my mind by richard bach,2,7.0
mackenzie's mountain by linda howard,2,6.0
out of the blue by sally mandel,2,6.0
m . d . she had to marry by christine rimmer,2,4.0
lythande by marion zimmer bradley,2,9.5
out of the shadows by loree lough,2,7.0
out of the shelter by david lodge,2,7.0
out of time by lynn abbey,2,7.5
out on a limb by shirley maclaine,2,7.0
out on a limb by shirley mcclaine,2,8.0
outcast of redwall by brian jacques,2,7.0
love invents us by amy bloom,2,7.0
love in the asylum by lisa carey,2,9.5
"past lives , future healing by sylvia browne",2,6.5
lord of hawkfell island by catherine coulter,2,8.0
perfect poison by m . william phelps,2,9.5
lord arthur savile's crime and other stories by oscar wilde,2,8.5
lor la merveilleuse histoire du general by blaise cendrars,2,7.5
perish twice by robert b . parker,2,6.5
permutation city by greg egan,2,4.5
looking for rachel wallace by robert parker,2,9.5
looking for mr . right by bradley trevor greive,2,7.0
personal power through awareness by sanaya roman,2,5.5
personal velocity by rebecca miller,2,8.0
looking for laura by judith arnold,2,6.5
looking for alaska by peter jenkins,2,9.5
phantom tollbooth by norton juster,2,8.5
phantoms in the brain by v . s . ramachandran,2,8.5
long day's journey into night by eugene gladstone o'neill,2,7.5
philadelphia by davis christopher,2,7.5
"long , dark tea - time of the soul by douglas adams",2,8.0
piano by jane campion,2,7.5
piano lessons can be murder by r . l . stine,2,6.5
lonely planet unpacked again by tony wheeler,2,8.0
pickwick club by charles dickens,2,8.5
london fields by martin amis,2,8.5
picture perfect by jodi picoult,2,6.5
picturing will by ann beattie,2,6.0
locked in time by lois duncan,2,6.0
local custom by sharon lee,2,6.0
lord of a thousand nights by madeline hunter,2,6.5
lord of ice by gaelen foley,2,9.0
pastwatch by orson scott card,2,7.5
lord of raven's peak by catherine coulter,2,9.0
love in bloom's by judith arnold,2,7.5
pat the bunny by dorothy kunhardt,2,10.0
love can build a bridge by naomi judd,2,5.0
love by danielle steel,2,4.0
love bites by lynsay sands,2,6.5
love and vertigo by hsu - ming teo,2,8.0
pay dirt by rita mae brown,2,6.5
love and a bad hair day by annie flannigan,2,4.5
payment in blood by elizabeth george,2,8.0
lost world by michael crichton,2,8.0
pebble in the sky by isaac asimov,2,7.5
lost in your arms by christina dodd,2,7.5
pegasus in space by anne mccaffrey,2,7.5
losing julia by jonathan hull,2,6.5
los lagartos terribles by isaac asimov,2,7.5
people of the fire by kathleen o'neal gear,2,6.5
people of the lakes by kathleen o'neal gear,2,7.5
los alamos by joseph kanon,2,6.5
lords und ladies . ein roman von der bizarren scheibenwelt by terry pratchett,2,8.5
people of the masks by kathleen o'neal gear,2,6.5
lords of light by deepak chopra,2,4.0
lord valentine's castle by robert silverberg,2,8.0
lord of the wolves by heather graham,2,8.5
lord of the vampires by jeanne kalogridis,2,9.5
lord of scoundrels by loretta chase,2,9.5
hidden passions by tabitha lenox,2,6.5
rose daughter by robin mckinley,2,8.5
storm warning by dinah mccall,2,7.0
sunlight moonlight by amanda ashley,2,8.5
french lessons by peter mayle,2,6.5
taming the star runner by s . e . hinton,2,9.0
fortune is a woman by elizabeth adler,2,8.0
green eyes by karen robards,2,5.5
